name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Streptomyces tsukubensis	83656	species	16653528	172	91	0.0
Nocardiopsaceae	83676	family	5543981	8	0	0.0
Nonomuraea	83681	genus	0	5	0	0.0
Lactobacillus amylolyticus	83683	species	3237230	12	0	0.0
Lactobacillus delbrueckii subsp. delbrueckii	83684	subspecies	5833252	4	1	0.0
Succinivibrio dextrinosolvens	83771	species	3468545	5	4	0.0
Kineosporiaceae	83778	family	4956672	7	0	0.0
Clostridium aceticum	84022	species	4207037	27	17	0.0
Clostridium autoethanogenum	84023	species	8704651	3	0	0.0
Pseudoclostridium thermosuccinogenes	84032	species	4731216	73	62	0.0
Gordonia alkanivorans	84096	species	4979656	51	28	0.0
Coriobacteriaceae	84107	family	2115681	3	0	0.0
Slackia	84108	genus	3165038	1	0	0.0
Slackia heliotrinireducens	84110	species	3165038	173	0	0.0
Eggerthella	84111	genus	3632260	8	0	0.0
Eggerthella lenta	84112	species	3632260	217	117	0.0
Gemella sanguinis	84135	species	1796606	50	22	0.0
Magnetospirillum magneticum	84159	species	4967148	2	0	0.0
Cryptobacterium curtum	84163	species	1617804	1	0	0.0
Microbacterium chocolatum	84292	species	3168630	60	33	0.0
Hippea	84404	genus	1694430	5	0	0.0
Virgibacillus	84406	genus	0	1	0	0.0
Lysobacter antibioticus	84531	species	11681564	138	54	0.0
Sodalis	84565	genus	4402821	2	0	0.0
Sphingobacteriaceae	84566	family	5001562	2	0	0.0
Pedobacter	84567	genus	5167383	1	0	0.0
Synechococcus sp. WH 8102	84588	species	2434428	13	0	0.0
Gordonia polyisoprenivorans	84595	species	5844299	4	0	0.0
Aeromonadaceae	84642	family	5684342	1	0	0.0
Beutenbergia	84756	genus	4669183	4	0	0.0
Beutenbergia cavernae	84757	species	4669183	3	0	0.0
Acidimicrobiia	84992	class	3494169	4	0	0.0
Acidimicrobiales	84993	order	3494169	7	0	0.0
Rubrobacteria	84995	class	3225748	1	0	0.0
Rubrobacterales	84996	order	3225748	4	0	0.0
Rubrobacteraceae	84997	family	3225748	1	0	0.0
Coriobacteriia	84998	class	2427001	23	0	0.0
Coriobacteriales	84999	order	1903794	17	0	0.0
Sphaerobacterales	85001	order	3993764	4	0	0.0
Bifidobacteriales	85004	order	2593741	7	0	0.0
Micrococcales	85006	order	3827208	166	1	0.0
Corynebacteriales	85007	order	5215365	78	0	0.0
Micromonosporales	85008	order	7309173	2	0	0.0
Propionibacteriales	85009	order	3142856	28	0	0.0
Pseudonocardiales	85010	order	9441254	12	0	0.0
Streptomycetales	85011	order	9677174	41	0	0.0
Streptosporangiales	85012	order	6364076	6	0	0.0
Frankiales	85013	order	7497934	3	0	0.0
Nocardioidaceae	85015	family	5978097	47	0	0.0
Cellulomonadaceae	85016	family	3971988	9	0	0.0
Promicromonosporaceae	85017	family	3655364	7	0	0.0
Brevibacteriaceae	85019	family	0	4	0	0.0
Dermabacteraceae	85020	family	3614992	3	0	0.0
Intrasporangiaceae	85021	family	3722328	14	0	0.0
Microbacteriaceae	85023	family	4437172	79	3	0.0
Nocardiaceae	85025	family	7002200	24	0	0.0
Gordoniaceae	85026	family	5567155	9	0	0.0
Tsukamurellaceae	85028	family	4479724	8	0	0.0
Dietziaceae	85029	family	0	2	0	0.0
Geodermatophilaceae	85030	family	5098918	11	0	0.0
Nakamurellaceae	85031	family	6060298	2	0	0.0
Sporichthyaceae	85033	family	0	1	0	0.0
Glycomycetaceae	85034	family	6841557	2	0	0.0
Allochromatium	85072	genus	3669074	2	0	0.0
Thermochromatium	85073	genus	2958290	1	0	0.0
Marichromatium	85076	genus	3779112	1	0	0.0
Pseudarthrobacter chlorophenolicus	85085	species	4980870	4	0	0.0
Mannheimia granulomatis	85402	species	2278480	6	2	0.0
Mannheimia varigena	85404	species	2201818	17	3	0.0
Bosea	85413	genus	0	19	2	0.0
Photobacterium damselae subsp. damselae	85581	subspecies	9067132	9	1	0.0
Ateline gammaherpesvirus 3	85618	species	108409	3	2	0.0
Thauera sp. MZ1T	85643	species	4574586	87	43	0.0
Mycolicibacterium monacense	85693	species	6042466	76	30	0.0
Achromobacter xylosoxidans	85698	species	7359146	531	127	0.0
Bartonella tribocorum	85701	species	2642404	6	0	0.0
Xanthomonas citri pv. malvacearum	86040	leaf	31598519	19	1	0.0
endosymbiont of Acanthamoeba sp. UWC8	86106	species	1615277	19	19	0.0
Pseudomonas lundensis	86185	species	4814265	28	19	0.0
Pseudomonas chlororaphis subsp. aurantiaca	86192	subspecies	82458883	81	18	0.0
Mogibacterium	86331	genus	0	2	0	0.0
Clostridium pasteurianum BC1	86416	leaf	5044100	38	27	0.0
Methanoculleus sp. MAB1	86622	species	2859299	24	3	0.0
Mycoplasma dispar	86660	species	3234868	37	0	0.0
Bacillus flexus	86664	species	8123232	20	0	0.0
Bacillus halodurans	86665	species	4202352	15	1	0.0
Aerococcus christensenii	87541	species	1634920	9	3	0.0
Burkholderia multivorans	87883	species	10170089	299	82	0.0
Modestobacter	88138	genus	0	1	0	0.0
Caulobacter segnis	88688	species	4655622	68	0	0.0
Neisseria elongata subsp. glycolytica	88719	subspecies	2249415	543	2	0.0
Natrinema versiforme	88724	species	4674473	33	24	0.0
Mycobacterium phage TM4	88870	leaf	52797	3	0	0.0
Lactobacillus acidipiscis	89059	species	2607423	16	11	0.0
[Clostridium] hiranonis	89152	species	2521899	45	27	0.0
Cytophagaceae	89373	family	5513721	5	0	0.0
Hymenobacter	89966	genus	5252070	6	0	0.0
Oligella urethralis	90245	species	2511315	5	4	0.0
Xanthomonas gardneri	90270	species	11041650	56	4	0.0
Salmonella enterica subsp. enterica serovar Typhimurium	90371	leaf	295370567	3	0	0.0
Gallionellaceae	90627	family	3127780	4	0	0.0
Staphylococcaceae	90964	family	5113878	1	0	0.0
Bacilli	91061	class	4004361	42	0	0.0
Enterobacterales	91347	order	9150247	45	0	0.0
Campylobacter hyointestinalis subsp. hyointestinalis	91352	subspecies	1758980	11	0	0.0
Candidatus Paracaedibacter acanthamoebae	91604	species	2485110	13	11	0.0
Candidatus Portiera aleyrodidarum	91844	species	709276	1	1	0.0
Legionella pneumophila subsp. pneumophila	91891	subspecies	55752264	28	0	0.0
Legionella pneumophila subsp. fraseri	91892	subspecies	31791655	12	1	0.0
Asaia	91914	genus	3198265	4	0	0.0
Thiomicrospira aerophila	92245	species	2158359	1	0	0.0
Mycoplasma anseris	92400	species	750009	1	0	0.0
Mycoplasma cloacale	92401	species	1349061	2	1	0.0
Streptomyces malaysiensis	92644	species	21414977	209	27	0.0
[Brevibacterium] flavum	92706	species	3340941	12	0	0.0
Aquabacterium	92793	genus	0	3	0	0.0
Ketogulonicigenium	92944	genus	3282752	1	0	0.0
Ketogulonicigenium vulgare	92945	species	3282752	37	2	0.0
Ketogulonicigenium robustum	92947	species	2713835	29	23	0.0
Prochlorococcus marinus str. MIT 9215	93060	leaf	1738790	8	2	0.0
Sphingomonas koreensis	93064	species	4819238	70	33	0.0
Pandoraea	93217	genus	5429298	21	3	0.0
Pandoraea apista	93218	species	27664360	165	10	0.0
Pandoraea norimbergensis	93219	species	6167370	61	34	0.0
Pandoraea pnomenusa	93220	species	5429298	167	23	0.0
Pandoraea pulmonicola	93221	species	5867621	65	48	0.0
Pandoraea sputorum	93222	species	11486120	95	0	0.0
Edwardsiella hoshinae	93378	species	3811650	15	10	0.0
Fervidobacterium pennivorans	93466	species	2166381	7	5	0.0
Roseateles	93681	genus	0	2	0	0.0
Shewanella japonica	93973	species	4975677	11	11	0.0
Shewanella sp. ANA-3	94122	species	5251146	11	8	0.0
Ramlibacter tataouinensis	94132	species	4070193	84	48	0.0
Bordetella petrii	94624	species	5287950	41	31	0.0
Methanosarcinales	94695	order	3916698	1	0	0.0
Burkholderia stabilis	95485	species	16249051	99	38	0.0
Burkholderia cenocepacia	95486	species	7744804	434	67	0.0
Methylomicrobium buryatense	95641	species	4998879	18	4	0.0
Candidatus Saccharibacteria	95818	phylum	0	379	360	0.0
Cupriavidus oxalaticus	96344	species	15265584	165	50	0.0
Flavobacterium psychrophilum	96345	species	2803807	11	4	0.0
Desulfococcus oleovorans Hxd3	96561	leaf	3944167	35	24	0.0
Thauera chlorobenzoica	96773	species	3735506	104	56	0.0
Vitreoscilla sp. C1	96942	species	2610419	7	6	0.0
Halobacteriovorax marinus	97084	species	3437906	1	0	0.0
arsenite-oxidising bacterium NT-25	97707	species	4737957	30	0	0.0
Bacillus sp. OxB-1	98228	species	3594618	14	10	0.0
Buchnera aphidicola (Schizaphis graminum)	98794	leaf	653353	2	1	0.0
Buchnera aphidicola (Tuberolachnus salignus)	98804	leaf	430464	2	0	0.0
Tetrasphaera	99479	genus	0	1	0	0.0
Calothrix sp. PCC 7507	99598	species	7023215	26	17	0.0
Streptococcus dysgalactiae subsp. dysgalactiae	99822	subspecies	2201894	9	6	0.0
Austwickia chelonae	100225	species	3631970	39	23	0.0
Streptomyces coelicolor A3(2)	100226	leaf	17722511	196	0	0.0
Chloroherpeton thalassium	100716	species	3293456	2	0	0.0
Wolbachia endosymbiont of Onchocerca ochengi	100901	species	957990	1	0	0.0
Rhodococcus jostii RHA1	101510	leaf	9702737	85	39	0.0
Burkholderia ubonensis	101571	species	7189071	211	32	0.0
Collinsella	102106	genus	0	7	0	0.0
Desulfallas gibsoniae	102134	species	4855529	1	0	0.0
Helicobacter pylori F32	102608	leaf	1581461	1	0	0.0
Helicobacter pylori SS1	102617	leaf	1624943	1	0	0.0
Helicobacter pylori NCTC 11637 = CCUG 17874 = ATCC 43504	102618	leaf	1680937	1	0	0.0
Streptococcus infantarius	102684	species	2008249	28	1	0.0
Nostoc sp. PCC 7120 = FACHB-418	103690	species	7211789	10	7	0.0
Actinosynnema pretiosum subsp. pretiosum	103721	subspecies	8340266	160	7	0.0
Saccharothrix espanaensis	103731	species	9360653	7	0	0.0
Saccharothrix syringae	103733	species	10929570	220	133	0.0
Pseudomonas syringae pv. actinidiae	103796	leaf	39958995	20	3	0.0
Rhodococcus pyridinivorans	103816	species	5590512	98	16	0.0
Bordetella hinzii	103855	species	63864402	309	47	0.0
Pseudomonas frederiksbergensis	104087	species	18923076	67	46	0.0
Acetobacter tropicalis	104102	species	4139662	10	8	0.0
Streptomonospora	104204	genus	0	1	0	0.0
Cellulophaga	104264	genus	4462483	1	0	0.0
Tenacibaculum mesophilum	104268	species	3358580	14	7	0.0
Microbacterium foliorum	104336	species	7186924	110	66	0.0
Serratia sp. ATCC 39006	104623	species	9943513	30	0	0.0
Helicobacter suis	104628	species	1694897	5	5	0.0
Lactobacillus frumenti	104955	species	1752928	17	12	0.0
Ralstonia mannitolilytica	105219	species	14753983	122	12	0.0
Nitrosococcus watsonii C-113	105559	leaf	3373286	41	16	0.0
Methylibium petroleiphilum	105560	species	4643639	3	0	0.0
Frankia casuarinae	106370	species	5433628	83	46	0.0
Cupriavidus	106589	genus	8611896	29	3	0.0
Cupriavidus necator	106590	species	11656048	85	31	0.0
Ensifer	106591	genus	6094027	1	0	0.0
Ensifer adhaerens	106592	species	14690474	129	53	0.0
Thioalkalivibrio	106633	genus	3741211	9	0	0.0
Thioalkalivibrio versutus	106634	species	2969361	29	18	0.0
Acinetobacter bereziniae	106648	species	4509124	8	5	0.0
Acinetobacter guillouiae	106649	species	4648418	2	0	0.0
Acinetobacter nosocomialis	106654	species	3824973	28	4	0.0
Tenacibaculum maritimum	107401	species	3435971	8	0	0.0
Methylomonas sp. LW13	107637	species	5233523	18	8	0.0
Opitutus terrae	107709	species	5957605	2	0	0.0
Buchnera aphidicola str. APS (Acyrthosiphon pisum)	107806	leaf	655725	1	0	0.0
Thioalkalivibrio paradoxus	108010	species	3756729	1	0	0.0
Human mastadenovirus B	108098	species	35277	3	0	0.0
Salmonella enterica subsp. enterica serovar Newport	108619	leaf	38495247	1	0	0.0
Acinetobacter ursingii	108980	species	3568996	4	3	0.0
Acinetobacter schindleri	108981	species	19805411	15	2	0.0
Rickettsia monacensis	109232	species	1353450	4	0	0.0
Leptotrichia trevisanii	109328	species	8459945	372	39	0.0
Wolbachia endosymbiont of Drosophila mauritiana	109663	species	2547057	10	0	0.0
Lactobacillus jensenii	109790	species	3281968	15	10	0.0
Mycolicibacterium vanbaalenii	110539	species	6491865	6	0	0.0
Synechococcus sp. CC9605	110662	species	2510659	17	14	0.0
Rathayibacter festucae	110937	species	4359758	112	42	0.0
Actinomyces radicidentis	111015	species	3051613	2517	1825	0.0
Muricauda ruestringensis	111501	species	3842422	1	0	0.0
Stanieria cyanosphaera PCC 7437	111780	leaf	5544990	12	7	0.0
Leptolyngbya sp. PCC 7376	111781	species	5125950	2	2	0.0
Chryseobacterium joostei	112234	species	4890621	10	7	0.0
Streptococcus australis	113107	species	4090101	870	543	0.0
Geoglobus ahangari	113653	species	1770093	15	9	0.0
Pediococcus inopinatus	114090	species	2312041	9	5	0.0
Mogibacterium diversum	114527	species	1815831	875	805	0.0
Haloferax alexandrinus	114529	species	3706983	40	14	0.0
Bradyrhizobium sp. ORS 278	114615	species	7456587	125	80	0.0
Methylobacterium nodulans	114616	species	8839022	5	0	0.0
Mycoplasma columbinasale	114880	species	849456	2	2	0.0
Mycoplasma columbinum	114881	species	776661	2	1	0.0
Mycoplasma maculosum	114885	species	919297	6	4	0.0
Pasteurella multocida subsp. septica	115545	subspecies	4797955	6	0	0.0
Halomonas hydrothermalis	115561	species	3933432	32	16	0.0
Chlamydia pneumoniae AR39	115711	leaf	1229853	1	0	0.0
Leuconostoc gelidum subsp. gasicomitatum	115778	subspecies	1924384	14	9	0.0
Bradyrhizobium sp. ORS 285	115808	species	7797098	107	52	0.0
Aeromonas virus 44RR2	115987	species	173591	2	0	0.0
Micropruina	116071	genus	0	1	0	0.0
Caloranaerobacter azorensis	116090	species	2539490	46	33	0.0
Pseudoalteromonas sp. A25	116092	species	4737839	3	2	0.0
Streptomyces coeruleorubidus	116188	species	9335698	109	57	0.0
Salmonella enterica subsp. enterica serovar Ohio	117541	leaf	4855771	1	0	0.0
Flavobacteriia	117743	class	2877361	1	0	0.0
Methanobacterium congolense	118062	species	2469575	30	24	0.0
Buchnera aphidicola (Diuraphis noxia)	118101	leaf	636266	4	4	0.0
Buchnera aphidicola (Rhopalosiphum maidis)	118109	leaf	642929	9	6	0.0
Pleurocapsa sp. PCC 7327	118163	leaf	4986817	30	19	0.0
Deinococcales	118964	order	3978081	22	0	0.0
Legionellales	118969	order	7707876	1	0	0.0
Rhodobiaceae	119043	family	3914745	2	0	0.0
Methylobacteriaceae	119045	family	7385556	24	0	0.0
Burkholderiaceae	119060	family	8055234	58	0	0.0
Aerococcus sanguinicola	119206	species	2033849	22	11	0.0
Cupriavidus metallidurans	119219	species	6913352	160	49	0.0
Pseudothermotoga thermarum	119394	species	2039943	2	0	0.0
Streptococcus dysgalactiae subsp. equisimilis	119602	subspecies	22009311	297	24	0.0
Bacillus sonorensis	119858	species	4832293	25	13	0.0
Acidithiobacillus	119977	genus	3119226	2	0	0.0
Propionibacterium australiense	119981	species	3044331	392	286	0.0
Sphingobium cloacae	120107	species	4547566	35	15	0.0
Streptococcus phage MM1	120574	species	40248	4	0	0.0
Treponema sp. OMZ 804	120683	species	2980180	672	595	0.0
Pseudarthrobacter sulfonivorans	121292	species	5056151	51	23	0.0
Pannonibacter phragmitetus	121719	species	5530656	66	35	0.0
Pectobacterium	122277	genus	5767150	7	2	0.0
Pseudomonas psychrophila	122355	species	5313922	16	4	0.0
Thermococcus sp. P6	122420	species	1522818	4	4	0.0
Neisseria meningitidis MC58	122586	leaf	2272360	4	0	0.0
Neisseria meningitidis Z2491	122587	leaf	2184406	4	2	0.0
Persephonella marina EX-H1	123214	leaf	1983966	26	20	0.0
Frederiksenia canicola	123824	species	2136304	10	4	0.0
Bordetella trematum	123899	species	17741071	99	0	0.0
Roseomonas	125216	genus	0	4	0	0.0
Ornithinimicrobium	125287	genus	0	7	0	0.0
Beutenbergiaceae	125316	family	4669183	1	0	0.0
Providencia alcalifaciens	126385	species	8033032	10	8	0.0
Mycolicibacterium doricum	126673	species	4029398	43	24	0.0
Thermotoga sp. RQ7	126738	species	1851618	16	2	0.0
Thermotoga sp. RQ2	126740	species	1877693	11	0	0.0
Paenibacillus brasilensis	128574	species	5643381	22	12	0.0
Stenotrophomonas acidaminiphila	128780	species	7799161	116	50	0.0
Erysipelotrichaceae	128827	family	1770425	9	0	0.0
Aerococcus urinaehominis	128944	species	1831400	11	9	0.0
Syntrophothermus	129001	genus	2405559	1	0	0.0
Pseudomonas amygdali pv. morsprunorum	129138	leaf	6445963	18	1	0.0
Geobacillus	129337	genus	3628949	27	16	0.0
Geobacillus subterraneus	129338	species	3474426	14	11	0.0
Xanthomonas oryzae pv. oryzicola	129394	leaf	58073490	21	4	0.0
Pseudocowpox virus	129726	species	145289	1	0	0.0
Amycolatopsis keratiniphila	129921	species	8982090	120	55	0.0
Kineococcus radiotolerans	131568	species	4956672	11	0	0.0
Desulfomicrobium orale	132132	species	2783374	1	0	0.0
Streptomyces alboniger	132473	species	7962786	77	36	0.0
Rhodococcus jostii	132919	species	9702737	7	0	0.0
Alkalilimnicola	133193	genus	3275944	1	0	0.0
Citrobacter youngae	133448	species	9812511	16	11	0.0
Caldilinea aerophila	133453	species	5144873	3	0	0.0
Olsenella	133925	genus	2051896	10	0	0.0
secondary endosymbiont of Heteropsylla cubana	134287	species	1121596	2	2	0.0
Acinetobacter gyllenbergii	134534	species	4091186	2	1	0.0
Paraburkholderia caledonica	134536	species	7211159	44	20	0.0
Paraburkholderia fungorum	134537	species	9058983	49	29	0.0
Mycolicibacterium goodii	134601	species	7105933	76	39	0.0
Actinoplanes sp. SE50/110	134676	species	18480017	295	10	0.0
Ureaplasma parvum	134821	species	987572	13	5	0.0
Bacillus subtilis subsp. subtilis	135461	subspecies	104112375	1	0	0.0
Nocardia cyriacigeorgica	135487	species	6194645	154	77	0.0
Helicobacter apodemus	135569	species	2067954	2	1	0.0
Chromatiales	135613	order	3742874	15	0	0.0
Xanthomonadales	135614	order	17217631	39	0	0.0
Cardiobacteriales	135615	order	1389350	1	0	0.0
Piscirickettsiaceae	135616	family	2536296	1	0	0.0
Thiotrichaceae	135617	family	0	1	0	0.0
Oceanospirillales	135619	order	2628861	13	0	0.0
Pseudomonadaceae	135621	family	8873413	33	0	0.0
Alteromonadales	135622	order	4750860	7	0	0.0
Vibrionales	135623	order	5610112	1	0	0.0
Aeromonadales	135624	order	5684342	10	0	0.0
Pasteurellales	135625	order	2528486	1	0	0.0
Sphingobium amiense	135719	species	4773922	40	25	0.0
Candidatus Phytoplasma ziziphi	135727	species	750803	5	2	0.0
Paracoccus kondratievae	135740	species	4228383	35	21	0.0
Rhizobium sp. TCK	136098	species	4275441	22	2	0.0
Leuconostoc kimchii	136609	species	2101787	9	0	0.0
Corynebacterium testudinoris	136857	species	2721226	16	8	0.0
Serratia quinivorans	137545	species	10669693	41	11	0.0
Weissella cibaria	137591	species	22003410	40	7	0.0
Azospirillum sp. B510	137722	leaf	7599738	92	29	0.0
Serratia symbiotica	138074	species	1762765	14	10	0.0
Desulfitobacterium hafniense Y51	138119	leaf	5727534	22	9	0.0
Blastococcus saxobsidens	138336	species	4875340	1	0	0.0
Curtobacterium flaccumfaciens pv. flaccumfaciens	138532	leaf	3933752	69	41	0.0
Helicobacter cetorum	138563	species	1903950	1	0	0.0
Dietzia psychralcaliphila	139021	species	3904836	54	33	0.0
Isoptericola variabilis	139208	species	3307740	11	0	0.0
Geovibrio thiophilus	139438	species	2997552	38	29	0.0
Oleiphilus messinensis	141451	species	6379281	14	11	0.0
Photorhabdus laumondii subsp. laumondii	141679	subspecies	16913200	27	1	0.0
Thermomonas	141948	genus	0	4	0	0.0
Mycoplasma phocicerebrale	142649	species	740800	4	2	0.0
Mycoplasma phocirhinis	142650	species	865472	8	0	0.0
Mycoplasma phocidae	142651	species	814478	7	4	0.0
Desulfitobacterium metallireducens	142877	species	3176073	1	0	0.0
Filifactor alocis	143361	species	1931012	11	0	0.0
Fusobacterium necrophorum subsp. funduliforme	143387	subspecies	6710481	2179	1575	0.0
Fusobacterium necrophorum subsp. necrophorum	143388	subspecies	2678415	57	18	0.0
[Eubacterium] sulci	143393	species	1739380	9	0	0.0
Methanothermobacter	145260	genus	1695256	17	0	0.0
Methanothermobacter wolfeii	145261	species	1686891	5	3	0.0
Dermacoccaceae	145357	family	2785024	1	0	0.0
Bogoriellaceae	145358	family	0	1	0	0.0
Staphylococcus hominis subsp. hominis	145391	subspecies	2253412	2	2	0.0
Rathayibacter toxicus	145458	species	4674320	22	14	0.0
Mycolicibacterium boenickei	146017	species	6585921	56	27	0.0
Acetobacter orientalis	146474	species	3214967	16	14	0.0
Corynebacterium simulans	146827	species	5336673	33	8	0.0
Prochlorococcus marinus str. AS9601	146891	leaf	1669886	2	0	0.0
Salinibacter	146918	genus	3710123	2	0	0.0
Salinibacter ruber	146919	species	3710123	96	41	0.0
Streptomyces parvulus	146923	species	7766531	92	39	0.0
Azospira	146937	genus	3806980	4	0	0.0
Azospira oryzae	146939	species	3806980	2	0	0.0
Thermobispora	147067	genus	4189976	4	0	0.0
Paenibacillus larvae subsp. larvae	147375	subspecies	17659048	37	4	0.0
Staphylococcus saprophyticus subsp. saprophyticus	147452	subspecies	2610800	1	1	0.0
Staphylococcus sciuri subsp. sciuri	147467	subspecies	2811859	12	3	0.0
Paracoccus yeei	147645	species	18808488	208	33	0.0
Lactobacillus iners	147802	species	9837065	46	15	0.0
Paraburkholderia phymatum	148447	species	8676562	5	0	0.0
Lactobacillus kunkeei	148814	species	1614522	15	10	0.0
Streptococcus equi subsp. equi	148942	subspecies	2253416	38	0	0.0
Streptococcus urinalis	149016	species	2144000	36	24	0.0
Salmonella enterica subsp. enterica serovar Brandenburg	149387	leaf	14295671	1	1	0.0
Salmonella enterica subsp. enterica serovar Enteritidis	149539	leaf	256505626	1	1	0.0
Massilia	149698	genus	0	18	0	0.0
Yersinia enterocolitica subsp. enterocolitica	150052	subspecies	9106428	3	0	0.0
Streptococcus lutetiensis	150055	species	1975547	71	21	0.0
Staphylococcus fleurettii	150056	species	2527550	20	17	0.0
Shewanella livingstonensis	150120	species	4839879	10	10	0.0
Blastomonas	150203	genus	0	1	0	0.0
Anoxybacillus	150247	genus	2846746	1	0	0.0
Vibrio antiquarius	150340	species	5089025	15	2	0.0
Pseudoalteromonas ruthenica	151081	species	4117705	11	5	0.0
Synechococcus virus P60	151528	species	46675	1	1	0.0
Cupriavidus campinensis	151783	species	6739136	92	60	0.0
Stappia	152161	genus	0	2	0	0.0
Chloroflexus aggregans	152260	species	4684931	1	0	0.0
Pigmentiphaga	152267	genus	0	2	0	0.0
Bacillus litoralis	152268	species	5230624	19	17	0.0
Pseudoalteromonas issachenkonii	152297	species	8264159	18	0	0.0
Lactobacillus parabuchneri	152331	species	2726576	10	5	0.0
Burkholderia ambifaria	152480	species	11349840	8	0	0.0
Burkholderia dolosa	152500	species	6409095	59	1	0.0
Sphingomonas melonis	152682	species	4196755	29	2	0.0
Aequorivita	153265	genus	3520671	1	0	0.0
Kozakia baliensis	153496	species	6599181	26	12	0.0
Nitrosomonas sp. AL212	153948	species	3337023	22	11	0.0
Georgenia	154116	genus	0	18	0	0.0
Staphylococcus lutrae	155085	species	2533115	7	6	0.0
Fusobacterium nucleatum subsp. vincentii	155615	subspecies	2087706	30	5	0.0
Weissella soli	155866	species	1683184	9	4	0.0
Caulobacter vibrioides	155892	species	4029938	132	0	0.0
Xylella fastidiosa subsp. sandyi Ann-1	155920	leaf	2780908	2	1	0.0
Acaryochloris	155977	genus	8361599	1	0	0.0
Magnetococcus marinus MC-1	156889	leaf	4719581	24	17	0.0
Corynebacterium imitans	156978	species	5130927	44	0	0.0
Leptotrichia wadei	157687	species	7256290	137	12	0.0
Leptotrichia hofstadii	157688	species	2604381	67	32	0.0
Leptotrichia shahii	157691	species	2161166	49	19	0.0
Leptotrichia goodfellowii	157692	species	2290729	32	25	0.0
Kushneria marisflavi	157779	species	3667185	23	15	0.0
Pseudomonas parafulva	157782	species	14986882	105	4	0.0
Pseudomonas cremoricolorata	157783	species	4780403	13	9	0.0
Cellulosimicrobium	157920	genus	0	11	0	0.0
Streptococcus phage SM1	157924	species	34692	4	3	0.0
Chromohalobacter salexigens	158080	species	3696649	1	0	0.0
Sphaerochaeta globosa str. Buddy	158189	leaf	3316466	16	16	0.0
Sphaerochaeta pleomorpha str. Grapes	158190	leaf	3590853	27	21	0.0
Cedecea	158483	genus	0	1	0	0.0
Novosphingobium resinovorum	158500	species	6918128	68	43	0.0
Bifidobacterium scardovii	158787	species	3158347	2	0	0.0
Cedecea neteri	158822	species	19970488	57	27	0.0
Cedecea lapagei	158823	species	4778444	11	9	0.0
Enterobacter hormaechei	158836	species	14383200	113	22	0.0
Leminorella richardii	158841	species	7952548	23	0	0.0
Megamonas	158846	genus	0	2	0	0.0
Megamonas hypermegale	158847	species	2230342	53	32	0.0
Providencia rustigianii	158850	species	7778244	14	1	0.0
Collimonas fungivorans	158899	species	5186898	48	14	0.0
Dechloromonas aromatica RCB	159087	leaf	4501104	74	56	0.0
Nodularia	159191	genus	5386612	2	0	0.0
Roseibacterium elongatum	159346	species	3555109	2	0	0.0
Paenibacillus terrae	159743	species	6083395	2	0	0.0
Enterococcus gilvus	160453	species	3945324	20	16	0.0
Pseudomonas putida KT2440	160488	leaf	6181873	1	0	0.0
Xylella fastidiosa 9a5c	160492	leaf	2731750	2	0	0.0
Acidihalobacter prosperus	160660	species	3566941	29	21	0.0
Raoultella	160674	genus	5398151	10	1	0.0
Agrobacterium larrymoorei	160699	species	5259126	14	9	0.0
Sphingomonas wittichii	160791	species	5915246	1	0	0.0
Skunkpox virus	160796	species	222832	1	1	0.0
Marinitoga	160798	genus	2244793	1	0	0.0
Paenibacillus borealis	160799	species	8156808	18	9	0.0
Pseudoalteromonas phenolica	161398	species	4868993	7	4	0.0
Anaeromyxobacter	161492	genus	5021404	12	0	0.0
Anaeromyxobacter dehalogenans	161493	species	5021404	6	0	0.0
Corynebacterium phocae	161895	species	2791883	9	5	0.0
Corynebacterium camporealensis	161896	species	4901839	23	0	0.0
Corynebacterium singulare	161899	species	2830519	16	10	0.0
Haliangium	162027	genus	9446314	5	0	0.0
Magnetococcus	162171	genus	4719581	1	0	0.0
Paenibacillus naphthalenovorans	162209	species	5200139	34	26	0.0
Peptoniphilus	162289	genus	0	4	0	0.0
Microbacterium hominis	162426	species	3624793	66	46	0.0
Oerskovia	162491	genus	0	1	0	0.0
Glutamicibacter creatinolyticus	162496	species	3309128	50	23	0.0
Thermococcus cleftensis	163003	species	1950313	5	3	0.0
Wolbachia endosymbiont of Drosophila melanogaster	163164	species	1267782	12	0	0.0
Virgibacillus necropolis	163877	species	4337422	30	18	0.0
Blattabacterium punctulatus	164514	species	611038	2	2	0.0
Blattabacterium clevelandi	164516	species	620771	3	2	0.0
Weissella koreensis	165096	species	1441470	3	0	0.0
Lentzea	165301	genus	0	5	0	0.0
Sphingobium	165695	genus	4589609	37	0	0.0
Novosphingobium	165696	genus	4682996	11	0	0.0
Sphingopyxis	165697	genus	3373713	13	0	0.0
Anaerococcus	165779	genus	1998633	1	0	0.0
Synechococcus sp. WH 8109	166314	species	2111515	9	6	0.0
Roseburia intestinalis	166486	species	4493348	1	0	0.0
Lymantria xylina nucleopolyhedrovirus	166921	species	156344	2	0	0.0
Cyanobium	167375	genus	3342364	3	0	0.0
Bradyrhizobium sp. ORS 3257	167468	species	8156021	85	36	0.0
Prochlorococcus marinus subsp. marinus str. CCMP1375	167539	leaf	1751080	20	19	0.0
Prochlorococcus marinus str. MIT 9515	167542	leaf	1704176	1	1	0.0
