name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Peptoniphilus ivorii	54006	species	1587771	22	16	0.0
Thermococcus barossii	54077	species	1922421	6	2	0.0
Thermococcus chitonophagus	54262	species	3931627	2	0	0.0
Raoultella ornithinolytica	54291	species	5398151	33	5	0.0
Pleurocapsa minor	54308	species	4986817	1	0	0.0
Streptomyces venezuelae	54571	species	8223505	205	87	0.0
Salmonella bongori	54736	species	4511307	4	0	0.0
Brevibacillus formosus	54913	species	6437015	9	1	0.0
Sediminispirochaeta smaragdinae	55206	species	4653970	1	0	0.0
Erwinia persicina	55211	species	5070450	5	4	0.0
Brenneria rubrifaciens	55213	species	4028093	3	1	0.0
Janthinobacterium agaricidamnosum	55508	species	5949001	11	6	0.0
Magnetospirillum gryphiswaldense	55518	species	4260768	1	0	0.0
Dehalobacter restrictus	55583	species	2943336	10	1	0.0
Vibrio anguillarum	55601	species	4084966	9	2	0.0
Thermococcus barophilus	55802	species	2064237	4	1	0.0
Oscillatoria acuminata PCC 6304	56110	leaf	7804270	3	2	0.0
Xanthomonas arboricola	56448	species	5141998	5	0	0.0
Xanthomonas cucurbitae	56453	species	4615492	7	5	0.0
Xanthomonas hortorum	56454	species	10396725	23	1	0.0
Xanthomonas hyacinthi	56455	species	4963026	13	4	0.0
Xanthomonas sacchari	56458	species	5006106	10	6	0.0
Xanthomonas vasicola	56459	species	9866689	16	4	0.0
Xanthomonas vesicatoria	56460	species	5349905	12	0	0.0
Halorubrum	56688	genus	3692576	2	0	0.0
Rhizobium gallicum	56730	species	7474202	12	3	0.0
Syntrophus aciditrophicus SB	56780	leaf	3179300	19	13	0.0
Thermus brockianus	56956	species	2388273	11	6	0.0
Pseudodesulfovibrio profundus	57320	species	4217908	21	10	0.0
Kocuria	57493	genus	2697540	6	0	0.0
Tsukamurella tyrosinosolvens	57704	species	9783610	51	18	0.0
Halomicrobium mukohataei	57705	species	3332349	14	0	0.0
Citrobacter braakii	57706	species	14996555	9	5	0.0
Burkholderia thailandensis	57975	species	7411824	61	16	0.0
Colwellia sp. MT41	58049	species	4337945	2	1	0.0
Moritella	58050	genus	4760425	1	0	0.0
Salmonella enterica subsp. houtenae serovar Houten	58100	leaf	4624613	3	0	0.0
Salmonella enterica subsp. enterica serovar Waycross	58101	leaf	9545582	1	0	0.0
Streptomyces lavendulae subsp. lavendulae	58340	subspecies	8932792	33	19	0.0
Streptomyces platensis	58346	species	8501012	18	11	0.0
Salmonella enterica subsp. enterica	59201	subspecies	179025726	2	0	0.0
Salmonella enterica subsp. arizonae	59203	subspecies	4586333	2	0	0.0
Salmonella enterica subsp. diarizonae	59204	subspecies	29700323	2	0	0.0
Salmonella enterica subsp. houtenae	59205	subspecies	4867363	3	0	0.0
Methanobacterium subterraneum	59277	species	5022042	24	8	0.0
Blastochloris	59282	genus	0	4	0	0.0
Fibrobacter succinogenes subsp. succinogenes S85	59374	leaf	7685639	22	0	0.0
Actinotignum schaalii	59505	species	2159306	11	9	0.0
Desulfotomaculum reducens	59610	species	3608104	1	0	0.0
Chryseobacterium	59732	genus	0	5	3	0.0
Rathayibacter iranicus	59737	species	3436894	8	4	0.0
Candidatus Phytoplasma australiense	59748	species	959779	1	0	0.0
Alcanivorax	59753	genus	4072264	1	0	0.0
Pantoea dispersa	59814	species	9115642	12	6	0.0
Paenibacillus peoriae	59893	species	6219815	3	0	0.0
Prochlorococcus marinus subsp. pastoris str. CCMP1986	59919	leaf	1657990	2	1	0.0
Prochlorococcus marinus str. NATL2A	59920	leaf	1842899	3	0	0.0
Synechococcus sp. WH 8101	59932	species	2630292	5	1	0.0
Sulfitobacter	60136	genus	0	2	0	0.0
Shewanella sp. MR-4	60480	species	4706287	4	3	0.0
Shewanella sp. MR-7	60481	species	4799109	13	12	0.0
Lactobacillus graminis	60519	species	1807083	1	1	0.0
Lactobacillus paraplantarum	60520	species	6508258	7	1	0.0
Paraburkholderia graminis	60548	species	7508450	16	9	0.0
Burkholderia pyrrocinia	60550	species	15965745	26	12	0.0
Burkholderia vietnamiensis	60552	species	6930496	49	5	0.0
Halogeometricum borinquense	60847	species	3944467	11	7	0.0
Phaeobacter gallaeciensis	60890	species	4540155	22	7	0.0
Sanguibacter	60919	genus	4253413	1	0	0.0
Staphylococcus succinus	61015	species	2745675	5	3	0.0
Dehalococcoides mccartyi	61435	species	1412881	20	1	0.0
Paenibacillus mucilaginosus	61624	species	8740689	1	0	0.0
Acholeplasma brassicae	61635	species	1877792	1	0	0.0
Enterobacter asburiae	61645	species	4561905	23	5	0.0
Lelliottia amnigena	61646	species	13557172	8	6	0.0
Pluralibacter gergoviae	61647	species	16305844	52	12	0.0
Kluyvera intermedia	61648	species	14616114	4	0	0.0
Serratia ficaria	61651	species	5209973	6	1	0.0
Serratia rubidaea	61652	species	25132096	36	5	0.0
Natronorubrum bangense	61858	species	4382412	11	7	0.0
Haloterrigena turkmenica	62320	species	5440782	1	0	0.0
Shewanella baltica	62322	species	5379488	6	1	0.0
Azoarcus sp. BH72	62928	species	4376040	20	2	0.0
Acinetobacter baylyi ADP1	62977	leaf	3598621	3	1	0.0
Zobellia galactanivorans	63186	species	5521712	5	4	0.0
Sodalis glossinidius	63612	species	4292502	1	0	0.0
Nostoc punctiforme PCC 73102	63737	leaf	9059191	3	1	0.0
Sideroxydans lithotrophicus	63745	species	3003656	1	0	0.0
Halobacterium salinarum NRC-1	64091	leaf	2571010	7	0	0.0
Bacillus pseudomycoides	64104	species	11352265	6	5	0.0
Xanthomonas oryzae pv. oryzae	64187	leaf	359535539	7	1	0.0
Mycobacterium lepraemurium	64667	species	4050523	12	1	0.0
Borreliella	64895	genus	1247770	2	0	0.0
Corynebacterium ulcerans	65058	species	2534616	17	5	0.0
Halothece sp. PCC 7418	65093	species	4179170	2	2	0.0
Gloeothece citriformis PCC 7424	65393	leaf	6554169	6	6	0.0
Actinoalloteichus	65496	genus	0	1	0	0.0
Meiothermus	65551	genus	3409563	1	0	0.0
Desulfocapsa sulfexigens	65555	species	4023512	1	0	0.0
Pseudomonas knackmussii	65741	species	6162905	23	1	0.0
Komagataeibacter oboediens	65958	species	2642352	5	3	0.0
Acetobacter pomorum	65959	species	6161139	3	0	0.0
Wolbachia sp. wRi	66084	species	1445873	2	0	0.0
Pantoea stewartii	66269	species	5314092	3	0	0.0
Streptomyces luteoverticillatus	66425	species	7367863	31	21	0.0
Bacillus clausii KSM-K16	66692	leaf	4303871	3	1	0.0
Propionibacterium freudenreichii subsp. freudenreichii	66712	subspecies	2649166	9	1	0.0
Sulfurospirillum multivorans	66821	species	3175729	5	0	0.0
Streptomyces aureoverticillatus	66871	species	9738430	28	16	0.0
Legionella waltersii	66969	species	3735697	2	2	0.0
Mycolicibacterium alvei	67081	species	6016846	11	6	0.0
Streptomyces cavourensis	67258	species	15214232	46	1	0.0
Streptomyces cinereoruber	67260	species	7516652	20	13	0.0
Streptomyces griseus subsp. griseus	67263	subspecies	7238194	28	11	0.0
Streptomyces alboflavus	67267	species	9967549	24	15	0.0
Streptomyces griseorubiginosus	67304	species	18738405	56	35	0.0
Streptomyces prasinus	67345	species	7647592	18	9	0.0
Edwardsiella ictaluri	67780	species	3812301	15	1	0.0
Citrobacter farmeri	67824	species	5715629	1	1	0.0
Citrobacter rodentium	67825	species	5444283	1	0	0.0
Citrobacter werkmanii	67827	species	25023890	18	1	0.0
Kitasatospora albolonga	68173	species	8027788	32	10	0.0
Streptomyces antimycoticus	68175	species	11000615	30	17	0.0
Streptomyces bacillaris	68179	species	7888441	28	9	0.0
Streptomyces fungicidicus	68203	species	7667496	14	7	0.0
Streptomyces globosus	68209	species	7535750	24	18	0.0
Streptomyces griseochromogenes	68214	species	10764674	30	21	0.0
Streptomyces pactum	68249	species	8550793	16	6	0.0
Streptomyces spectabilis	68270	species	19312825	58	16	0.0
Mesorhizobium	68287	genus	6950930	18	2	0.0
Thermoanaerobacterales	68295	order	2730087	2	0	0.0
Streptomyces albulus	68570	species	18708619	58	2	0.0
Cupriavidus basilensis	68895	species	8421483	22	15	0.0
Deinococcus geothermalis	68909	species	3247018	1	0	0.0
Thermales	68933	order	2498247	1	0	0.0
Thermococcus kodakarensis KOD1	69014	leaf	2088737	5	4	0.0
Enterobacter cancerogenus	69218	species	9789085	9	4	0.0
Lelliottia nimipressuralis	69220	species	4826853	10	0	0.0
Phyllobacteriaceae	69277	family	6950930	4	0	0.0
Pseudomonas sp. VLB120	69328	species	5966222	3	0	0.0
Curtobacterium pusillum	69373	species	4541048	18	11	0.0
Caulobacter henricii	69395	species	3957288	12	8	0.0
Orientia	69474	genus	2200350	1	0	0.0
Petrotoga mobilis	69499	species	2169548	1	0	0.0
Natrinema pellirubrum	69525	species	4354100	1	0	0.0
Natrinema pallidum	69527	species	3778093	11	3	0.0
Moritella yayanosii	69539	species	4433651	3	3	0.0
Desulfuromonadales	69541	order	4166387	6	0	0.0
Sulfurisphaera ohwakuensis	69656	species	2803915	2	0	0.0
Hyphomonadaceae	69657	family	3537971	2	0	0.0
Caulobacter sp. FWC26	69665	species	4869030	18	11	0.0
Caulobacter mirabilis	69666	species	4577265	20	16	0.0
Xanthomonas arboricola pv. pruni	69929	leaf	5141998	8	4	0.0
Azotobacter salinestris	69964	species	5292366	15	9	0.0
Macrococcus caseolyticus	69966	species	2219737	5	1	0.0
Staphylococcus condimenti	70255	species	8011058	15	0	0.0
Staphylococcus piscifermentans	70258	species	2613271	1	1	0.0
Acinetobacter dispersus	70348	species	4024840	4	2	0.0
Pyrococcus horikoshii OT3	70601	leaf	1738505	1	0	0.0
Pseudomonas plecoglossicida	70775	species	11758774	15	9	0.0
Haemophilus influenzae Rd KW20	71421	leaf	1830138	3	0	0.0
Waddlia chondrophila	71667	species	2131905	1	0	0.0
Thermococcus gorgonarius	71997	species	1674122	6	4	0.0
Thermococcus pacificus	71998	species	1785673	6	4	0.0
Kocuria palustris	71999	species	2854447	15	9	0.0
Kocuria rhizophila	72000	species	2697540	48	0	0.0
Thiotrichales	72273	order	3605289	1	0	0.0
Pseudomonadales	72274	order	7879796	26	0	0.0
Alteromonadaceae	72275	family	4602231	4	0	0.0
Ectothiorhodospiraceae	72276	family	3152919	5	0	0.0
Helicobacteraceae	72293	family	1745778	1	0	0.0
Campylobacteraceae	72294	family	2414389	3	0	0.0
Bacillus vallismortis	72361	species	12174521	14	8	0.0
Klebsiella pneumoniae subsp. pneumoniae	72407	subspecies	236689933	4	2	0.0
Staphylococcus capitis subsp. capitis	72758	subspecies	2503265	1	1	0.0
Tessaracoccus	72763	genus	0	3	0	0.0
Thermococcus siculi	72803	species	2029167	5	5	0.0
Aeromonas encheleia	73010	species	4542521	15	7	0.0
Dechloromonas	73029	genus	4501104	2	0	0.0
Streptomyces seoulensis	73044	species	6426245	24	16	0.0
Methylocaldum	73778	genus	0	1	0	0.0
Thermaerobacter	73918	genus	2844696	3	0	0.0
Thermaerobacter marianensis	73919	species	2844696	2	0	0.0
Roseovarius	74030	genus	4203542	1	0	0.0
Antarctobacter heliothermus	74033	species	5331190	6	3	0.0
Maricaulis maris	74318	species	3368780	1	0	0.0
Brevundimonas mediterranea	74329	species	3383373	10	6	0.0
Collinsella aerofaciens	74426	species	9209673	724	130	0.0
Prochlorococcus marinus str. MIT 9312	74546	leaf	1709204	1	0	0.0
Frankiaceae	74712	family	7497934	3	0	0.0
Pseudomonas balearica	74829	species	4383480	16	6	0.0
Ferroplasma acidiphilum	74969	species	1826943	1	1	0.0
Paraburkholderia caribensis	75105	species	9482704	55	6	0.0
Streptomyces autolyticus	75293	species	10184660	22	7	0.0
Vibrio phage KVP40	75320	leaf	244834	1	0	0.0
Thiomonas intermedia K12	75379	leaf	3462095	12	7	0.0
Micropruina glycogenica	75385	species	3844677	22	14	0.0
Pseudomonas libanensis	75588	species	6282445	7	5	0.0
Campylobacter lanienae	75658	species	1594554	4	0	0.0
Oxalobacteraceae	75682	family	4943362	1	0	0.0
Rhodocyclaceae	75787	family	4267117	2	0	0.0
Thermocrinis	75905	genus	1500577	1	0	0.0
Thermocrinis ruber	75906	species	1521037	3	2	0.0
Mannheimia haemolytica	75985	species	2625329	24	10	0.0
Aromatoleum aromaticum EbN1	76114	leaf	4727255	22	17	0.0
Prevotella enoeca	76123	species	2861432	33	18	0.0
Nostoc sp. ATCC 53789	76335	species	8653730	5	3	0.0
Mycoplasma gallopavonis	76629	species	1028044	1	1	0.0
Roseateles depolymerans	76731	species	5681722	23	15	0.0
Pseudomonas orientalis	76758	species	29710730	30	3	0.0
Pseudomonas monteilii	76759	species	5972603	24	5	0.0
Pseudomonas veronii	76761	species	14157931	21	9	0.0
Xanthomonas citri pv. aurantifolii	76802	leaf	20540496	3	1	0.0
Myroides	76831	genus	0	1	0	0.0
Myroides odoratimimus	76832	species	8395778	8	0	0.0
Solibacillus silvestris	76853	species	3984229	8	1	0.0
Fusobacterium nucleatum subsp. nucleatum	76856	subspecies	4413111	119	9	0.0
Fusobacterium nucleatum subsp. polymorphum	76857	subspecies	7598824	118	39	0.0
Fusobacterium nucleatum subsp. animalis	76859	subspecies	4860157	21	4	0.0
Streptococcus constellatus	76860	species	1954077	75	0	0.0
Pseudomonas putida GB-1	76869	leaf	6078430	3	1	0.0
Caulobacteraceae	76892	family	4141461	8	0	0.0
Helicobacter typhlonius	76936	species	1920832	3	3	0.0
Sphingobium herbicidovorans	76947	species	4240798	10	1	0.0
Wolbachia endosymbiont of Drosophila simulans	77038	species	1288696	2	0	0.0
Xanthobacter autotrophicus Py2	78245	leaf	5625098	37	24	0.0
Pseudomonas mosselii	78327	species	11493253	15	1	0.0
Bifidobacterium gallinarum	78344	species	2414462	24	8	0.0
Streptococcus viridans	78535	species	1998575	46	15	0.0
Asticcacaulis excentricus	78587	species	4308776	6	3	0.0
Paenibacillus chitinolyticus	79263	species	6509090	10	6	0.0
Chitinophaga pinensis	79329	species	9127347	5	3	0.0
Denitrobacterium detoxificans	79604	species	2446250	79	51	0.0
Bacillus clausii	79880	species	4303871	9	1	0.0
Bacillus horikoshii	79883	species	4295882	8	6	0.0
Methanothermobacter marburgensis str. Marburg	79929	leaf	1639135	2	1	0.0
Erwinia pyrifoliae	79967	species	4072846	5	1	0.0
Thioflavicoccus mobilis	80679	species	4137521	3	0	0.0
Burkholderiales	80840	order	6876513	77	0	0.0
Herbaspirillum rubrisubalbicans	80842	species	5611261	10	0	0.0
Wolbachia endosymbiont of Brugia malayi	80849	species	1080084	1	0	0.0
Aliivibrio wodanis	80852	species	4635126	2	2	0.0
Moritella viscosa	80854	species	5093989	2	0	0.0
Comamonadaceae	80864	family	5361178	31	2	0.0
Delftia	80865	genus	6767514	6	0	0.0
Acidovorax citrulli	80869	species	5352772	68	12	0.0
Entomoplasma melaleucae	81459	species	845295	4	2	0.0
Mesoplasma lactucae ATCC 49193	81460	leaf	1674858	5	4	0.0
Thermanaerovibrio	81461	genus	1848474	1	0	0.0
Thermanaerovibrio acidaminovorans	81462	species	1848474	1	0	0.0
Rhodoferax antarcticus	81479	species	4055436	8	5	0.0
Enterococcaceae	81852	family	2918008	2	0	0.0
Rhizobiaceae	82115	family	6287308	4	0	0.0
Streptococcus pluranimalium	82348	species	4311546	24	10	0.0
Paracoccus pantotrophus	82367	species	4409379	19	9	0.0
Microbacterium oxydans	82380	species	7731180	33	14	0.0
Cupriavidus gilardii	82541	species	5578743	1	0	0.0
Cupriavidus pauculus	82633	species	13241952	44	18	0.0
Pseudanabaena sp. PCC 7367	82654	species	4885680	3	3	0.0
Lactobacillus nagelii	82688	species	2547117	2	0	0.0
Obesumbacterium proteus	82983	species	5011796	4	3	0.0
Pragia fontium	82985	species	8133333	5	2	0.0
Tatumella ptyseos	82987	species	3588228	2	1	0.0
Serratia plymuthica	82996	species	5447150	16	4	0.0
Mycobacteroides immunogenum	83262	species	11178626	16	0	0.0
Aminobacter aminovorans	83263	species	6890726	10	2	0.0
gamma proteobacterium HdN1	83406	species	4587455	5	4	0.0
Myxococcus stipitatus	83455	species	10350586	1	0	0.0
Corallococcus	83461	genus	10080619	1	0	0.0
Chlamydia abortus	83555	species	1144377	2	2	0.0
Chlamydia muridarum	83560	species	4293690	2	2	0.0
Desulfosarcina ovata	83564	species	16043778	47	9	0.0
Luteimonas	83614	genus	0	1	0	0.0
Stenotrophomonas nitritireducens	83617	species	4541729	12	0	0.0
Leclercia	83654	genus	0	4	0	0.0
Leclercia adecarboxylata	83655	species	55287920	40	16	0.0
Streptomyces tsukubensis	83656	species	16653528	45	24	0.0
Nocardiopsaceae	83676	family	5543981	3	0	0.0
Thermobifida	83677	genus	3642249	2	0	0.0
Nonomuraea	83681	genus	0	1	0	0.0
Lactobacillus amylolyticus	83683	species	3237230	6	0	0.0
Succinivibrio dextrinosolvens	83771	species	3468545	9	9	0.0
Kineosporiaceae	83778	family	4956672	2	0	0.0
Methanobrevibacter ruminantium	83816	species	2937203	1	0	0.0
Clostridium aceticum	84022	species	4207037	19	5	0.0
Clostridium autoethanogenum	84023	species	8704651	2	0	0.0
Pseudoclostridium thermosuccinogenes	84032	species	4731216	28	21	0.0
Gordonia alkanivorans	84096	species	4979656	13	6	0.0
Coriobacteriaceae	84107	family	2115681	1	0	0.0
Slackia heliotrinireducens	84110	species	3165038	150	0	0.0
Eggerthella	84111	genus	3632260	3	0	0.0
Eggerthella lenta	84112	species	3632260	138	49	0.0
Gemella sanguinis	84135	species	1796606	7	3	0.0
Cryptobacterium curtum	84163	species	1617804	1	0	0.0
Microbacterium chocolatum	84292	species	3168630	16	7	0.0
Lysobacter antibioticus	84531	species	11681564	49	12	0.0
Sphingobacteriaceae	84566	family	5001562	2	0	0.0
Pedobacter	84567	genus	5167383	4	0	0.0
Synechococcus sp. WH 8102	84588	species	2434428	5	0	0.0
Aeromonadaceae	84642	family	5684342	5	0	0.0
Beutenbergia cavernae	84757	species	4669183	1	0	0.0
Acidimicrobiia	84992	class	3494169	2	0	0.0
Acidimicrobiaceae	84994	family	2158157	1	0	0.0
Rubrobacteria	84995	class	3225748	1	0	0.0
Rubrobacterales	84996	order	3225748	5	0	0.0
Rubrobacteraceae	84997	family	3225748	1	0	0.0
Coriobacteriia	84998	class	2427001	8	0	0.0
Coriobacteriales	84999	order	1903794	9	0	0.0
Sphaerobacterales	85001	order	3993764	2	0	0.0
Bifidobacteriales	85004	order	2593741	1	0	0.0
Micrococcales	85006	order	3827208	45	0	0.0
Corynebacteriales	85007	order	5215365	28	0	0.0
Micromonosporales	85008	order	7309173	2	0	0.0
Propionibacteriales	85009	order	3142856	6	0	0.0
Pseudonocardiales	85010	order	9441254	2	0	0.0
Streptomycetales	85011	order	9677174	3	0	0.0
Streptosporangiales	85012	order	6364076	3	0	0.0
Frankiales	85013	order	7497934	1	0	0.0
Nocardioidaceae	85015	family	5978097	16	0	0.0
Cellulomonadaceae	85016	family	3971988	4	0	0.0
Promicromonosporaceae	85017	family	3655364	3	0	0.0
Dermabacteraceae	85020	family	3614992	3	0	0.0
Intrasporangiaceae	85021	family	3722328	7	0	0.0
Microbacteriaceae	85023	family	4437172	24	2	0.0
Nocardiaceae	85025	family	7002200	5	0	0.0
Gordoniaceae	85026	family	5567155	1	0	0.0
Tsukamurellaceae	85028	family	4479724	1	0	0.0
Dietziaceae	85029	family	0	3	0	0.0
Geodermatophilaceae	85030	family	5098918	2	0	0.0
Nakamurellaceae	85031	family	6060298	1	0	0.0
Sporichthyaceae	85033	family	0	1	0	0.0
Pseudarthrobacter chlorophenolicus	85085	species	4980870	1	0	0.0
Mannheimia granulomatis	85402	species	2278480	3	2	0.0
Mannheimia varigena	85404	species	2201818	3	0	0.0
Bosea	85413	genus	0	4	0	0.0
Photobacterium damselae subsp. damselae	85581	subspecies	9067132	6	1	0.0
Thauera sp. MZ1T	85643	species	4574586	33	18	0.0
Ranid herpesvirus 1	85655	species	220859	1	1	0.0
Mycolicibacterium monacense	85693	species	6042466	19	11	0.0
Achromobacter xylosoxidans	85698	species	7359146	154	40	0.0
Bartonella tribocorum	85701	species	2642404	4	0	0.0
Xanthomonas citri pv. malvacearum	86040	leaf	31598519	7	0	0.0
endosymbiont of Acanthamoeba sp. UWC8	86106	species	1615277	2	2	0.0
Pseudomonas lundensis	86185	species	4814265	5	2	0.0
Pseudomonas chlororaphis subsp. aurantiaca	86192	subspecies	82458883	6	3	0.0
Mogibacterium	86331	genus	0	1	0	0.0
Clostridium pasteurianum BC1	86416	leaf	5044100	19	9	0.0
Methanoculleus sp. MAB1	86622	species	2859299	11	6	0.0
Mycoplasma dispar	86660	species	3234868	6	0	0.0
Bacillus flexus	86664	species	8123232	10	0	0.0
Bacillus halodurans	86665	species	4202352	4	0	0.0
Aerococcus christensenii	87541	species	1634920	1	0	0.0
Burkholderia multivorans	87883	species	10170089	93	21	0.0
Caulobacter segnis	88688	species	4655622	16	0	0.0
Neisseria elongata subsp. glycolytica	88719	subspecies	2249415	459	0	0.0
Natrinema versiforme	88724	species	4674473	10	3	0.0
Lactobacillus acidipiscis	89059	species	2607423	6	3	0.0
[Clostridium] hiranonis	89152	species	2521899	16	9	0.0
Corynebacterium terpenotabidum	89154	species	2751233	1	0	0.0
Cytophagaceae	89373	family	5513721	2	0	0.0
Hymenobacter	89966	genus	5252070	5	0	0.0
Xanthomonas gardneri	90270	species	11041650	11	7	0.0
Salmonella enterica subsp. enterica serovar Typhi	90370	leaf	549332226	1	0	0.0
Gallionellaceae	90627	family	3127780	2	0	0.0
Bacilli	91061	class	4004361	13	0	0.0
Enterobacterales	91347	order	9150247	11	0	0.0
Campylobacter hyointestinalis subsp. hyointestinalis	91352	subspecies	1758980	3	0	0.0
Candidatus Paracaedibacter acanthamoebae	91604	species	2485110	2	1	0.0
Candidatus Portiera aleyrodidarum	91844	species	709276	1	0	0.0
Legionella pneumophila subsp. pneumophila	91891	subspecies	55752264	5	0	0.0
Legionella pneumophila subsp. fraseri	91892	subspecies	31791655	4	1	0.0
Mycoplasma anseris	92400	species	750009	1	1	0.0
Mycoplasma cloacale	92401	species	1349061	1	1	0.0
Streptomyces malaysiensis	92644	species	21414977	42	6	0.0
[Brevibacterium] flavum	92706	species	3340941	2	0	0.0
Aquabacterium	92793	genus	0	2	0	0.0
Ketogulonicigenium vulgare	92945	species	3282752	16	0	0.0
Ketogulonicigenium robustum	92947	species	2713835	8	7	0.0
Prochlorococcus marinus str. MIT 9215	93060	leaf	1738790	1	1	0.0
Sphingomonas koreensis	93064	species	4819238	16	11	0.0
Pandoraea	93217	genus	5429298	3	1	0.0
Pandoraea apista	93218	species	27664360	60	9	0.0
Pandoraea norimbergensis	93219	species	6167370	13	4	0.0
Pandoraea pnomenusa	93220	species	5429298	67	5	0.0
Pandoraea pulmonicola	93221	species	5867621	23	6	0.0
Pandoraea sputorum	93222	species	11486120	24	0	0.0
Edwardsiella hoshinae	93378	species	3811650	7	2	0.0
Fervidobacterium pennivorans	93466	species	2166381	1	0	0.0
Roseateles	93681	genus	0	1	0	0.0
Roseivivax	93682	genus	0	1	0	0.0
Shewanella sp. ANA-3	94122	species	5251146	2	1	0.0
Ramlibacter tataouinensis	94132	species	4070193	23	10	0.0
Bordetella petrii	94624	species	5287950	11	7	0.0
Burkholderia stabilis	95485	species	16249051	20	4	0.0
Burkholderia cenocepacia	95486	species	7744804	92	23	0.0
Methylomicrobium buryatense	95641	species	4998879	10	3	0.0
Candidatus Saccharibacteria	95818	phylum	0	111	107	0.0
Cupriavidus oxalaticus	96344	species	15265584	54	23	0.0
Flavobacterium psychrophilum	96345	species	2803807	4	2	0.0
Desulfococcus oleovorans Hxd3	96561	leaf	3944167	12	8	0.0
Thauera chlorobenzoica	96773	species	3735506	22	7	0.0
Vitreoscilla sp. C1	96942	species	2610419	8	4	0.0
Acetomicrobium mobile	97477	species	2160700	1	0	0.0
arsenite-oxidising bacterium NT-25	97707	species	4737957	13	0	0.0
Bacillus sp. OxB-1	98228	species	3594618	7	4	0.0
Buchnera aphidicola (Schizaphis graminum)	98794	leaf	653353	1	0	0.0
Buchnera aphidicola (Tuberolachnus salignus)	98804	leaf	430464	1	0	0.0
Tetrasphaera	99479	genus	0	1	0	0.0
Calothrix sp. PCC 7507	99598	species	7023215	5	4	0.0
Streptococcus dysgalactiae subsp. dysgalactiae	99822	subspecies	2201894	6	3	0.0
Austwickia chelonae	100225	species	3631970	14	6	0.0
Streptomyces coelicolor A3(2)	100226	leaf	17722511	32	0	0.0
Wolbachia endosymbiont of Onchocerca ochengi	100901	species	957990	4	0	0.0
Rhodococcus jostii RHA1	101510	leaf	9702737	12	6	0.0
Candidatus Blochmannia pennsylvanicus	101534	species	791654	1	0	0.0
Burkholderia ubonensis	101571	species	7189071	60	9	0.0
Collinsella	102106	genus	0	6	0	0.0
Helicobacter pylori J166	102611	leaf	1650561	1	0	0.0
Helicobacter pylori NCTC 11637 = CCUG 17874 = ATCC 43504	102618	leaf	1680937	1	0	0.0
Streptococcus infantarius	102684	species	2008249	10	0	0.0
Nostoc sp. PCC 7120 = FACHB-418	103690	species	7211789	4	1	0.0
Actinosynnema pretiosum subsp. pretiosum	103721	subspecies	8340266	34	1	0.0
Saccharothrix espanaensis	103731	species	9360653	2	0	0.0
Saccharothrix syringae	103733	species	10929570	49	21	0.0
Pseudomonas syringae pv. actinidiae	103796	leaf	39958995	15	1	0.0
Rhodococcus pyridinivorans	103816	species	5590512	25	6	0.0
Bordetella hinzii	103855	species	63864402	74	13	0.0
Pseudomonas frederiksbergensis	104087	species	18923076	20	9	0.0
Acetobacter tropicalis	104102	species	4139662	3	1	0.0
Streptomonospora	104204	genus	0	1	0	0.0
Cellulophaga	104264	genus	4462483	1	0	0.0
Tenacibaculum mesophilum	104268	species	3358580	4	3	0.0
Microbacterium foliorum	104336	species	7186924	24	13	0.0
Serratia sp. ATCC 39006	104623	species	9943513	8	0	0.0
Helicobacter suis	104628	species	1694897	1	1	0.0
Lactobacillus frumenti	104955	species	1752928	1	0	0.0
Ralstonia mannitolilytica	105219	species	14753983	50	9	0.0
Nitrosococcus watsonii C-113	105559	leaf	3373286	7	5	0.0
Methylibium petroleiphilum	105560	species	4643639	3	0	0.0
Frankia casuarinae	106370	species	5433628	20	17	0.0
Cupriavidus	106589	genus	8611896	10	0	0.0
Cupriavidus necator	106590	species	11656048	35	14	0.0
Ensifer	106591	genus	6094027	1	0	0.0
Ensifer adhaerens	106592	species	14690474	39	21	0.0
Thioalkalivibrio	106633	genus	3741211	7	0	0.0
Thioalkalivibrio versutus	106634	species	2969361	10	7	0.0
Acinetobacter bereziniae	106648	species	4509124	1	1	0.0
Acinetobacter guillouiae	106649	species	4648418	2	2	0.0
Acinetobacter nosocomialis	106654	species	3824973	7	0	0.0
Tenacibaculum maritimum	107401	species	3435971	4	0	0.0
Methylomonas sp. LW13	107637	species	5233523	6	3	0.0
Acinetobacter ursingii	108980	species	3568996	2	2	0.0
Acinetobacter schindleri	108981	species	19805411	3	3	0.0
Rickettsia monacensis	109232	species	1353450	3	0	0.0
Leptotrichia trevisanii	109328	species	8459945	308	65	0.0
Wolbachia endosymbiont of Drosophila mauritiana	109663	species	2547057	6	0	0.0
Lactobacillus jensenii	109790	species	3281968	6	2	0.0
Mycolicibacterium vanbaalenii	110539	species	6491865	1	0	0.0
Synechococcus sp. CC9605	110662	species	2510659	3	1	0.0
Leifsonia	110932	genus	2635288	1	0	0.0
Rathayibacter festucae	110937	species	4359758	21	6	0.0
Actinomyces radicidentis	111015	species	3051613	369	270	0.0
Stanieria cyanosphaera PCC 7437	111780	leaf	5544990	6	4	0.0
Leptolyngbya sp. PCC 7376	111781	species	5125950	4	2	0.0
Chryseobacterium joostei	112234	species	4890621	5	2	0.0
Streptococcus australis	113107	species	4090101	518	327	0.0
