name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Helicobacter suis	104628	species	1694897	5	3	0.0
Lactobacillus frumenti	104955	species	1752928	4	3	0.0
Ralstonia mannitolilytica	105219	species	14753983	159	12	0.0
Nitrosococcus watsonii C-113	105559	leaf	3373286	14	11	0.0
Methylibium petroleiphilum	105560	species	4643639	2	0	0.0
Pelistega	106146	genus	0	1	0	0.0
Frankia casuarinae	106370	species	5433628	62	44	0.0
Cupriavidus	106589	genus	8611896	42	0	0.0
Cupriavidus necator	106590	species	11656048	104	39	0.0
Ensifer	106591	genus	6094027	6	0	0.0
Ensifer adhaerens	106592	species	14690474	121	70	0.0
Thioalkalivibrio	106633	genus	3741211	8	0	0.0
Thioalkalivibrio versutus	106634	species	2969361	48	30	0.0
Acinetobacter bereziniae	106648	species	4509124	4	4	0.0
Acinetobacter guillouiae	106649	species	4648418	6	5	0.0
Acinetobacter nosocomialis	106654	species	3824973	30	8	0.0
Tenacibaculum maritimum	107401	species	3435971	12	0	0.0
Methylomonas sp. LW13	107637	species	5233523	25	18	0.0
Thermoanaerobacter italicus	108150	species	2451061	1	0	0.0
Acinetobacter ursingii	108980	species	3568996	9	8	0.0
Acinetobacter schindleri	108981	species	19805411	42	10	0.0
Rickettsia monacensis	109232	species	1353450	2	1	0.0
Halothiobacillus	109262	genus	2582886	1	0	0.0
Leptotrichia trevisanii	109328	species	8459945	554	123	0.0
Wolbachia endosymbiont of Drosophila mauritiana	109663	species	2547057	8	0	0.0
Lactobacillus jensenii	109790	species	3281968	9	4	0.0
Sinorhizobium medicae	110321	species	6817576	3	0	0.0
Mycolicibacterium vanbaalenii	110539	species	6491865	4	0	0.0
Synechococcus sp. CC9605	110662	species	2510659	9	1	0.0
Rathayibacter festucae	110937	species	4359758	118	41	0.0
Actinomyces radicidentis	111015	species	3051613	1713	1303	0.0
Stanieria cyanosphaera PCC 7437	111780	leaf	5544990	6	3	0.0
Leptolyngbya sp. PCC 7376	111781	species	5125950	2	2	0.0
Chryseobacterium joostei	112234	species	4890621	9	7	0.0
Streptococcus australis	113107	species	4090101	75	39	0.0
Geoglobus ahangari	113653	species	1770093	12	6	0.0
Pediococcus inopinatus	114090	species	2312041	3	2	0.0
Candidatus Carsonella ruddii	114186	species	163199	2	1	0.0
Mogibacterium diversum	114527	species	1815831	241	198	0.0
Haloferax alexandrinus	114529	species	3706983	45	8	0.0
Bradyrhizobium sp. ORS 278	114615	species	7456587	116	68	0.0
Methylobacterium nodulans	114616	species	8839022	3	0	0.0
Mycoplasma columbinasale	114880	species	849456	3	3	0.0
Mycoplasma columbinum	114881	species	776661	3	1	0.0
Mycoplasma maculosum	114885	species	919297	5	3	0.0
Pasteurella multocida subsp. septica	115545	subspecies	4797955	3	0	0.0
Halomonas hydrothermalis	115561	species	3933432	25	16	0.0
Chlamydia pneumoniae AR39	115711	leaf	1229853	3	0	0.0
Leuconostoc gelidum subsp. gasicomitatum	115778	subspecies	1924384	6	5	0.0
Bradyrhizobium sp. ORS 285	115808	species	7797098	148	80	0.0
Micropruina	116071	genus	0	1	0	0.0
Caloranaerobacter azorensis	116090	species	2539490	57	40	0.0
Pseudoalteromonas sp. A25	116092	species	4737839	9	6	0.0
Streptomyces coeruleorubidus	116188	species	9335698	95	49	0.0
Sphingopyxis alaskensis	117207	species	3373713	3	0	0.0
Flavobacteriia	117743	class	2877361	3	0	0.0
Sphingobacteriia	117747	class	5001562	1	0	0.0
Methanobacterium congolense	118062	species	2469575	5	3	0.0
Buchnera aphidicola (Diuraphis noxia)	118101	leaf	636266	2	1	0.0
Buchnera aphidicola (Rhopalosiphum maidis)	118109	leaf	642929	3	2	0.0
Pleurocapsa sp. PCC 7327	118163	leaf	4986817	13	9	0.0
Brucellaceae	118882	family	4081310	1	0	0.0
Deinococcales	118964	order	3978081	17	0	0.0
Rhodobiaceae	119043	family	3914745	1	0	0.0
Methylobacteriaceae	119045	family	7385556	18	0	0.0
Burkholderiaceae	119060	family	8055234	62	0	0.0
Aerococcus sanguinicola	119206	species	2033849	19	14	0.0
Cupriavidus metallidurans	119219	species	6913352	173	39	0.0
Syntrophobacter fumaroxidans	119484	species	4990251	1	0	0.0
Streptococcus dysgalactiae subsp. equisimilis	119602	subspecies	22009311	75	3	0.0
Francisella tularensis subsp. holarctica	119857	subspecies	13251988	1	0	0.0
Bacillus sonorensis	119858	species	4832293	26	16	0.0
Acidithiobacillus	119977	genus	3119226	8	0	0.0
Propionibacterium australiense	119981	species	3044331	208	139	0.0
Zymomonas mobilis subsp. mobilis	120045	subspecies	6470200	1	0	0.0
Sphingobium cloacae	120107	species	4547566	56	29	0.0
Methylocella	120652	genus	4305430	1	0	0.0
Treponema sp. OMZ 804	120683	species	2980180	1844	1671	0.0
Dyadobacter	120831	genus	6967790	1	0	0.0
Roseiflexus castenholzii	120962	species	5723298	1	0	0.0
Pseudarthrobacter sulfonivorans	121292	species	5056151	72	57	0.0
Pannonibacter phragmitetus	121719	species	5530656	67	35	0.0
Pectobacterium	122277	genus	5767150	4	0	0.0
Pseudomonas psychrophila	122355	species	5313922	12	6	0.0
Thermococcus sp. P6	122420	species	1522818	9	6	0.0
Neisseria meningitidis MC58	122586	leaf	2272360	2	0	0.0
Neisseria meningitidis Z2491	122587	leaf	2184406	2	0	0.0
Persephonella marina EX-H1	123214	leaf	1983966	10	8	0.0
Frederiksenia canicola	123824	species	2136304	8	5	0.0
Bordetella trematum	123899	species	17741071	149	10	0.0
Roseomonas	125216	genus	0	10	0	0.0
Ornithinimicrobium	125287	genus	0	4	0	0.0
Beutenbergiaceae	125316	family	4669183	1	0	0.0
Providencia alcalifaciens	126385	species	8033032	7	7	0.0
Mycolicibacterium doricum	126673	species	4029398	36	23	0.0
Thermotoga sp. RQ7	126738	species	1851618	7	3	0.0
Thermotoga sp. RQ2	126740	species	1877693	10	2	0.0
Paenibacillus brasilensis	128574	species	5643381	12	8	0.0
Stenotrophomonas acidaminiphila	128780	species	7799161	189	89	0.0
Erysipelotrichaceae	128827	family	1770425	3	0	0.0
Aerococcus urinaehominis	128944	species	1831400	5	5	0.0
Pseudomonas amygdali pv. morsprunorum	129138	leaf	6445963	6	1	0.0
Geobacillus	129337	genus	3628949	26	10	0.0
Geobacillus subterraneus	129338	species	3474426	20	7	0.0
Xanthomonas oryzae pv. oryzicola	129394	leaf	58073490	18	1	0.0
Pseudocowpox virus	129726	species	145289	1	0	0.0
Amycolatopsis keratiniphila	129921	species	8982090	95	53	0.0
Kineococcus radiotolerans	131568	species	4956672	11	0	0.0
Desulfomicrobium orale	132132	species	2783374	4	0	0.0
Streptomyces alboniger	132473	species	7962786	90	46	0.0
Exiguobacterium antarcticum	132920	species	2815863	1	0	0.0
Alkalilimnicola	133193	genus	3275944	2	0	0.0
Citrobacter youngae	133448	species	9812511	8	4	0.0
Caldilinea aerophila	133453	species	5144873	1	0	0.0
secondary endosymbiont of Heteropsylla cubana	134287	species	1121596	1	1	0.0
Acinetobacter gyllenbergii	134534	species	4091186	4	2	0.0
Paraburkholderia caledonica	134536	species	7211159	47	27	0.0
Paraburkholderia fungorum	134537	species	9058983	73	47	0.0
Candidatus Xiphinematobacter	134550	genus	0	1	0	0.0
Mycolicibacterium goodii	134601	species	7105933	82	44	0.0
Opitutaceae	134623	family	5957605	2	0	0.0
Actinoplanes sp. SE50/110	134676	species	18480017	273	9	0.0
Ureaplasma parvum	134821	species	987572	16	1	0.0
Bacillus subtilis subsp. subtilis	135461	subspecies	104112375	2	2	0.0
Nocardia cyriacigeorgica	135487	species	6194645	129	69	0.0
Helicobacter apodemus	135569	species	2067954	2	0	0.0
Chromatiales	135613	order	3742874	31	0	0.0
Xanthomonadales	135614	order	17217631	39	0	0.0
Cardiobacteriales	135615	order	1389350	3	0	0.0
Piscirickettsiaceae	135616	family	2536296	1	0	0.0
Methylococcales	135618	order	4384317	1	0	0.0
Oceanospirillales	135619	order	2628861	15	0	0.0
Pseudomonadaceae	135621	family	8873413	68	0	0.0
Alteromonadales	135622	order	4750860	8	0	0.0
Vibrionales	135623	order	5610112	1	0	0.0
Aeromonadales	135624	order	5684342	5	0	0.0
Pasteurellales	135625	order	2528486	2	0	0.0
Sphingobium amiense	135719	species	4773922	37	24	0.0
Candidatus Phytoplasma ziziphi	135727	species	750803	3	2	0.0
Paracoccus kondratievae	135740	species	4228383	32	20	0.0
Thermocrinis albus	136094	species	1500577	1	0	0.0
Rhizobium sp. TCK	136098	species	4275441	28	3	0.0
Leuconostoc kimchii	136609	species	2101787	6	0	0.0
Corynebacterium testudinoris	136857	species	2721226	24	14	0.0
Serratia quinivorans	137545	species	10669693	33	3	0.0
Weissella cibaria	137591	species	22003410	42	6	0.0
Azospirillum sp. B510	137722	leaf	7599738	122	60	0.0
Candidatus Hamiltonella defensa	138072	species	1739504	1	0	0.0
Serratia symbiotica	138074	species	1762765	19	12	0.0
Desulfitobacterium hafniense Y51	138119	leaf	5727534	32	11	0.0
Blastococcus saxobsidens	138336	species	4875340	5	0	0.0
Curtobacterium flaccumfaciens pv. flaccumfaciens	138532	leaf	3933752	64	33	0.0
Mesoplasma lactucae	138853	species	1674858	1	0	0.0
Potato latent virus	138982	species	7890	1	1	0.0
Dietzia psychralcaliphila	139021	species	3904836	51	39	0.0
Isoptericola variabilis	139208	species	3307740	7	0	0.0
Geovibrio thiophilus	139438	species	2997552	14	8	0.0
Oleiphilus messinensis	141451	species	6379281	6	6	0.0
Photorhabdus laumondii subsp. laumondii	141679	subspecies	16913200	27	2	0.0
Prauserella	142577	genus	0	1	0	0.0
Mycoplasma phocicerebrale	142649	species	740800	7	2	0.0
Mycoplasma phocirhinis	142650	species	865472	2	0	0.0
Filifactor alocis	143361	species	1931012	5	0	0.0
Fusobacterium necrophorum subsp. funduliforme	143387	subspecies	6710481	656	464	0.0142333
Fusobacterium necrophorum subsp. necrophorum	143388	subspecies	2678415	179	66	0.0
[Eubacterium] sulci	143393	species	1739380	5	0	0.0
Methanothermobacter wolfeii	145261	species	1686891	1	1	0.0
Dermacoccaceae	145357	family	2785024	2	0	0.0
Bogoriellaceae	145358	family	0	3	0	0.0
Staphylococcus hominis subsp. hominis	145391	subspecies	2253412	8	2	0.0
Rathayibacter toxicus	145458	species	4674320	18	13	0.0
Elephantid betaherpesvirus 1	146015	species	180421	1	1	0.0
Mycolicibacterium boenickei	146017	species	6585921	72	39	0.0
Acetobacter orientalis	146474	species	3214967	11	6	0.0
Cucumber fruit mottle mosaic virus	146499	species	6562	1	1	0.0
Thermosynechococcus	146785	genus	2582564	3	0	0.0
Halorhabdus	146825	genus	3131477	1	0	0.0
Corynebacterium simulans	146827	species	5336673	32	11	0.0
Prochlorococcus marinus str. AS9601	146891	leaf	1669886	10	6	0.0
Salinibacter ruber	146919	species	3710123	95	45	0.0
Streptomyces parvulus	146923	species	7766531	93	51	0.0
Azospira	146937	genus	3806980	5	0	0.0
Azospira oryzae	146939	species	3806980	1	0	0.0
Thermobispora	147067	genus	4189976	15	0	0.0
Paenibacillus larvae subsp. larvae	147375	subspecies	17659048	43	12	0.0
Staphylococcus saprophyticus subsp. saprophyticus	147452	subspecies	2610800	2	0	0.0
Staphylococcus sciuri subsp. sciuri	147467	subspecies	2811859	2	0	0.0
Paracoccus yeei	147645	species	18808488	208	27	0.0
Lactobacillus iners	147802	species	9837065	59	18	0.0
Paraburkholderia phymatum	148447	species	8676562	5	0	0.0
Lactobacillus kunkeei	148814	species	1614522	6	3	0.0
Streptococcus equi subsp. equi	148942	subspecies	2253416	44	0	0.0
Streptococcus urinalis	149016	species	2144000	14	11	0.0
Salmonella enterica subsp. enterica serovar Mikawasima	149388	leaf	9426625	1	0	0.0
Salmonella enterica subsp. enterica serovar Enteritidis	149539	leaf	256505626	1	1	0.0
Massilia	149698	genus	0	22	0	0.0
Yersinia enterocolitica subsp. enterocolitica	150052	subspecies	9106428	5	0	0.0
Yersinia enterocolitica subsp. palearctica	150053	subspecies	9154792	5	0	0.0
Streptococcus lutetiensis	150055	species	1975547	10	5	0.0
Staphylococcus fleurettii	150056	species	2527550	3	2	0.0
Shewanella livingstonensis	150120	species	4839879	7	4	0.0
Blastomonas	150203	genus	0	2	0	0.0
Anoxybacillus	150247	genus	2846746	6	0	0.0
Vibrio antiquarius	150340	species	5089025	4	1	0.0
Pseudoalteromonas ruthenica	151081	species	4117705	2	1	0.0
Lactococcus phage bIL285	151535	species	35538	1	0	0.0
Cupriavidus campinensis	151783	species	6739136	82	40	0.0
Starkeya	152053	genus	4765023	1	0	0.0
Stappia	152161	genus	0	2	0	0.0
Chloroflexus aggregans	152260	species	4684931	2	0	0.0
Pigmentiphaga	152267	genus	0	2	0	0.0
Bacillus litoralis	152268	species	5230624	6	6	0.0
Pseudoalteromonas issachenkonii	152297	species	8264159	9	0	0.0
Lactobacillus parabuchneri	152331	species	2726576	6	5	0.0
Burkholderia ambifaria	152480	species	11349840	21	0	0.0
Burkholderia dolosa	152500	species	6409095	46	1	0.0
Sphingomonas melonis	152682	species	4196755	45	0	0.0
Kozakia baliensis	153496	species	6599181	30	13	0.0
Kozakia	153497	genus	0	1	0	0.0
Nitrosomonas sp. AL212	153948	species	3337023	4	2	0.0
Georgenia	154116	genus	0	6	0	0.0
Staphylococcus lutrae	155085	species	2533115	6	4	0.0
Fusobacterium nucleatum subsp. vincentii	155615	subspecies	2087706	745	161	0.0457498
Weissella soli	155866	species	1683184	5	4	0.0
Caulobacter vibrioides	155892	species	4029938	183	2	0.0
Xylella fastidiosa subsp. sandyi Ann-1	155920	leaf	2780908	1	1	0.0
Acaryochloris marina	155978	species	8361599	1	0	0.0
Thioflavicoccus	156885	genus	4137521	1	0	0.0
Magnetococcus marinus MC-1	156889	leaf	4719581	20	8	0.0
Corynebacterium imitans	156978	species	5130927	52	0	0.0
Leptotrichia wadei	157687	species	7256290	138	61	0.0
Leptotrichia hofstadii	157688	species	2604381	106	75	0.0
Leptotrichia shahii	157691	species	2161166	60	30	0.0
Leptotrichia goodfellowii	157692	species	2290729	93	90	0.0
Kushneria marisflavi	157779	species	3667185	24	17	0.0
Pseudomonas parafulva	157782	species	14986882	94	11	0.0
Pseudomonas cremoricolorata	157783	species	4780403	13	6	0.0
Cellulosimicrobium	157920	genus	0	3	0	0.0
Chromohalobacter salexigens	158080	species	3696649	3	0	0.0
Sphaerochaeta globosa str. Buddy	158189	leaf	3316466	14	9	0.0
Sphaerochaeta pleomorpha str. Grapes	158190	leaf	3590853	21	16	0.0
Hahella	158481	genus	7215267	1	0	0.0
Novosphingobium resinovorum	158500	species	6918128	75	46	0.0
Diadromus pulchellus ascovirus 4a	158683	leaf	119343	1	1	0.0
Cedecea neteri	158822	species	19970488	46	18	0.0
Cedecea lapagei	158823	species	4778444	9	2	0.0
Enterobacter hormaechei	158836	species	14383200	80	12	0.0
Leminorella richardii	158841	species	7952548	30	0	0.0
Megamonas	158846	genus	0	1	0	0.0
Megamonas hypermegale	158847	species	2230342	20	9	0.0
Providencia rustigianii	158850	species	7778244	10	0	0.0
Collimonas fungivorans	158899	species	5186898	62	28	0.0
Dechloromonas aromatica RCB	159087	leaf	4501104	90	58	0.0
Roseibacterium	159345	genus	3555109	1	0	0.0
Roseibacterium elongatum	159346	species	3555109	3	0	0.0
Enterococcus gilvus	160453	species	3945324	7	4	0.0
Pseudomonas putida KT2440	160488	leaf	6181873	14	3	0.0
Xylella fastidiosa 9a5c	160492	leaf	2731750	3	0	0.0
Acidihalobacter prosperus	160660	species	3566941	36	22	0.0
Raoultella	160674	genus	5398151	7	0	0.0
Agrobacterium larrymoorei	160699	species	5259126	30	16	0.0
Sphingomonas wittichii	160791	species	5915246	3	0	0.0
Paenibacillus borealis	160799	species	8156808	31	6	0.0
Acidithiobacillus ferrivorans	160808	species	3207552	1	0	0.0
Planococcus antarcticus	161360	species	3804624	1	0	0.0
Pseudoalteromonas phenolica	161398	species	4868993	8	6	0.0
Anaeromyxobacter	161492	genus	5021404	5	0	0.0
Anaeromyxobacter dehalogenans	161493	species	5021404	7	0	0.0
Corynebacterium phocae	161895	species	2791883	13	8	0.0
Corynebacterium camporealensis	161896	species	4901839	31	0	0.0
Corynebacterium singulare	161899	species	2830519	7	7	0.0
Haliangium	162027	genus	9446314	2	0	0.0
Magnetococcus	162171	genus	4719581	1	0	0.0
Paenibacillus naphthalenovorans	162209	species	5200139	39	29	0.0
Peptoniphilus	162289	genus	0	2	0	0.0
Microbacterium hominis	162426	species	3624793	76	47	0.0
Oerskovia	162491	genus	0	2	0	0.0
Glutamicibacter creatinolyticus	162496	species	3309128	33	21	0.0
Thermococcus cleftensis	163003	species	1950313	6	4	0.0
Wolbachia endosymbiont of Drosophila melanogaster	163164	species	1267782	2	0	0.0
Virgibacillus necropolis	163877	species	4337422	9	8	0.0
Blattabacterium punctulatus	164514	species	611038	3	0	0.0
Blattabacterium clevelandi	164516	species	620771	4	1	0.0
Weissella koreensis	165096	species	1441470	6	4	0.0
Lentzea	165301	genus	0	5	0	0.0
Sphingobium	165695	genus	4589609	36	3	0.0
Novosphingobium	165696	genus	4682996	12	0	0.0
Sphingopyxis	165697	genus	3373713	15	2	0.0
Anaerococcus	165779	genus	1998633	1	0	0.0
Epinotia aporema granulovirus	166056	species	119082	1	1	0.0
Synechococcus sp. WH 8109	166314	species	2111515	17	5	0.0
Lymantria xylina nucleopolyhedrovirus	166921	species	156344	1	1	0.0
Bradyrhizobium sp. ORS 3257	167468	species	8156021	109	57	0.0
Prochlorococcus marinus subsp. marinus str. CCMP1375	167539	leaf	1751080	5	3	0.0
Prochlorococcus marinus str. MIT 9515	167542	leaf	1704176	6	4	0.0
Prochlorococcus marinus str. MIT 9301	167546	leaf	1641879	2	0	0.0
Prochlorococcus marinus str. NATL1A	167555	leaf	1864731	3	0	0.0
Ilyobacter polytropus	167642	species	3132314	1	0	0.0
Colwellia psychrerythraea 34H	167879	leaf	5373180	7	5	0.0
Anaerolinea thermophila	167964	species	3532378	1	0	0.0
Laribacter	168470	genus	3169329	1	0	0.0
Laribacter hongkongensis	168471	species	3169329	97	0	0.0
Salinispora tropica	168695	species	5183331	5	0	0.0
Salinispora arenicola	168697	species	5786361	3	0	0.0
Escherichia coli O127:H6	168807	leaf	9641111	1	0	0.0
Thalassospira	168934	genus	4768950	3	0	0.0
Nordella	169055	genus	0	4	0	0.0
Citricoccus	169133	genus	0	6	0	0.0
Novosphingobium tardaugens	169176	species	4358096	1	0	0.0
Wolbachia endosymbiont of Folsomia candida	169402	species	1801626	6	3	0.0
Paraburkholderia terricola	169427	species	7118039	68	38	0.0
Paraburkholderia hospita	169430	species	22344267	121	22	0.0
Clostridium saccharobutylicum	169679	species	5107814	86	3	0.0
Paenibacillus stellifer	169760	species	5658798	41	27	0.0
Mycobacterium lacus	169765	species	5092988	37	22	0.0
Streptococcus pneumoniae TIGR4	170187	leaf	2160842	1	0	0.0
Staphylococcus pettenkoferi	170573	species	2502360	4	3	0.0
Vibrio chagasii	170679	species	5549357	6	3	0.0
Caloranaerobacter	171003	genus	0	2	0	0.0
Mycoplasma anatis	171279	species	1934335	2	1	0.0
Mycoplasma citelli	171281	species	1242365	1	1	0.0
Mycoplasma columborale	171282	species	966675	1	0	0.0
Mycoplasma cynos	171284	species	998123	3	1	0.0
Mycoplasma glycophilum	171285	species	973410	2	2	0.0
Tistrella	171436	genus	6512983	2	0	0.0
Tistrella mobilis	171437	species	6512983	3	0	0.0
Bacteroidales	171549	order	4023340	22	1	0.0
Rikenellaceae	171550	family	6933543	1	0	0.0
Porphyromonadaceae	171551	family	2657841	2	0	0.0
Thermodesulfatator indicus	171695	species	2322224	2	0	0.0
Sulfuriferula plumbiphila	171865	species	3452774	40	22	0.0
Rothia aeria	172042	species	2588680	19	13	0.0
Elizabethkingia miricola	172045	species	12885116	41	7	0.0
Paenibacillus kribbensis	172713	species	5778702	17	8	0.0
Fowl aviadenovirus 6	172862	leaf	43810	2	1	0.0
Methylocystis rosea	173366	species	8005139	72	41	0.0
Temperate phage phiNIH1.1	173707	species	43106	1	0	0.0
Candidatus Kuenenia stuttgartiensis	174633	species	8741085	41	27	0.0
Ramlibacter	174951	genus	4070193	3	0	0.0
Pseudoalteromonas agarivorans	176102	species	4544962	7	3	0.0
Staphylococcus epidermidis RP62A	176279	leaf	2643840	2	2	0.0
Lactobacillus malefermentans	176292	species	2087401	4	3	0.0
Agrobacterium fabrum str. C58	176299	leaf	5674258	26	1	0.0
Desulfobacterium autotrophicum HRM2	177437	leaf	5657782	35	29	0.0
Desulfotalea psychrophila LSv54	177439	leaf	3659634	12	11	0.0
Pseudothermotoga lettingae	177758	species	2135342	1	0	0.0
Pyrobaculum aerophilum str. IM2	178306	leaf	2222430	3	3	0.0
Opitutus	178440	genus	5957605	1	0	0.0
Leptospirillum ferriphilum	178606	species	2368371	2	0	0.0
Carboxydocella thermautotrophica	178899	species	5421293	76	2	0.0
Oscillatoria nigro-viridis PCC 7112	179408	leaf	8272254	9	7	0.0
Alicycliphilus denitrificans	179636	species	4953232	19	0	0.0
Cyprinid herpesvirus 3	180230	species	295146	1	1	0.0
Delftia tsuruhatensis	180282	species	13906734	182	31	0.0
Bacillus thuringiensis serovar coreanensis	180843	leaf	6286121	3	2	0.0
Pectobacterium brasiliense	180957	species	19663440	36	5	0.0
Emiliania huxleyi virus 86	181082	species	407339	2	2	0.0
Schaalia cardiffensis	181487	species	2230588	7	0	0.0
Desulfococcus oleovorans	181663	species	3944167	1	0	0.0
Helicobacter cetorum MIT 00-7128	182217	leaf	1960111	3	2	0.0
Erwinia billingiae	182337	species	5372268	13	4	0.0
Kribbella	182639	genus	7579488	3	0	0.0
Kribbella flavida	182640	species	7579488	7	0	0.0
Oceanobacillus	182709	genus	3630528	1	0	0.0
Oceanobacillus iheyensis	182710	species	3630528	7	6	0.0
Clostridium isatidis	182773	species	2869927	20	14	0.0
Xylella fastidiosa Temecula1	183190	leaf	2521148	1	0	0.0
Proteus hauseri	183417	species	3930735	6	4	0.0
Deinococcaceae	183710	family	4067791	3	0	0.0
Methanobacteria	183925	class	1865270	4	0	0.0
Halobacteria	183963	class	4030072	11	0	0.0
Thermoplasmata	183967	class	1704877	2	0	0.0
Thermoproteus uzoniensis	184117	species	1936063	2	0	0.0
Corallococcus coralloides	184914	species	10080619	187	46	0.0
Desulfovibrio magneticus	184917	species	5315620	3	0	0.0
Pseudobutyrivibrio xylanivorans	185007	species	3584491	28	16	0.0
Butyrivibrio hungatei	185008	species	3386314	29	22	0.0
Paludibacter propionicigenes	185300	species	3685504	1	0	0.0
Mycobacterium parmense	185642	species	5952912	54	31	0.0
Xylanimonas	186188	genus	3831380	5	0	0.0
Xylanimonas cellulosilytica	186189	species	3831380	6	0	0.0
Marinithermus hydrothermalis	186192	species	2269167	2	0	0.0
Candidatus Baumannia cicadellinicola	186490	species	686194	12	6	0.0
Pyrococcus furiosus DSM 3638	186497	leaf	3798170	8	0	0.0
Zaire ebolavirus	186538	species	18959	1	1	0.0
Microvirga	186650	genus	0	3	0	0.0
Fromanvirus	186764	genus	51753	1	1	0.0
Punavirus	186789	genus	109299	2	0	0.0
Clostridia	186801	class	3865984	36	0	0.0
Clostridiales	186802	order	4215646	67	8	0.0
Lachnospiraceae	186803	family	4283801	45	5	0.0
Peptostreptococcaceae	186804	family	4312020	3	0	0.0
Eubacteriaceae	186806	family	4044777	1	0	0.0
Peptococcaceae	186807	family	4093192	6	0	0.0
Thermoanaerobacteraceae	186814	family	2791510	3	0	0.0
Bacillaceae	186817	family	5940148	18	0	0.0
Planococcaceae	186818	family	3894426	2	0	0.0
Listeriaceae	186820	family	3154985	1	0	0.0
Paenibacillaceae	186822	family	7408137	13	0	0.0
Alicyclobacillaceae	186823	family	3238166	2	0	0.0
Thermoactinomycetaceae	186824	family	0	3	0	0.0
Lactobacillales	186826	order	2792041	13	0	0.0
Acetoanaerobium	186831	genus	0	3	0	0.0
Thioalkalivibrio nitratireducens	186931	species	4002350	2	0	0.0
Sneathia amnii	187101	species	1330224	15	10	0.0
Caldithrix	187144	genus	4978541	1	0	0.0
Alkalilimnicola ehrlichii MLHE-1	187272	leaf	3275944	54	36	0.0
Methylocystis sp. SC2	187303	species	3773444	46	27	0.0
Labrenzia aggregata	187304	species	6650994	22	2	0.0
Pediococcus claussenii	187452	species	1978793	37	0	0.0
Corynebacterium glaucum	187491	species	2518659	31	19	0.0
Thalassolituus oleivorans	187493	species	3842190	5	2	0.0
Aquificae	187857	class	1915055	4	0	0.0
Thermococcus radiotolerans	187880	species	1868990	8	3	0.0
Thermotogae	188708	class	2533631	3	0	0.0
Thermodesulfobacteriales	188710	order	1906882	1	0	0.0
Thermodesulfobacteriaceae	188711	family	1906882	2	0	0.0
Panine betaherpesvirus 2	188763	species	241087	1	1	0.0
Streptomyces koyangensis	188770	species	7220839	84	21	0.0
Thermaceae	188786	family	2498247	4	0	0.0
Deinococci	188787	class	3164172	22	0	0.0
Pedobacter cryoconitis	188932	species	5950539	7	7	0.0
Methanosarcina acetivorans C2A	188937	leaf	5751492	8	6	0.0
Bacillus marisflavi	189381	species	9140771	17	13	0.0
Streptococcus pneumoniae 670-6B	189423	leaf	2240045	2	1	0.0
Paenibacillus graminis	189425	species	7166464	31	20	0.0
Paenibacillus odorifer	189426	species	20417577	10	2	0.0
Leptospira interrogans serovar Lai str. 56601	189518	leaf	4698134	1	0	0.0
Thermomicrobia	189775	class	3457254	4	0	0.0
Nitrospirales	189778	order	2325020	4	0	0.0
Nitrospiraceae	189779	family	2325020	1	0	0.0
Actinobacillus porcitonsillarum	189834	species	2263191	4	2	0.0
Mycobacterium sp. KMS	189918	species	6256079	71	34	0.0
Fowl aviadenovirus E	190065	species	43810	1	0	0.0
Bradyrhizobium paxllaeri	190148	species	8377719	207	116	0.0
Methanopyrus kandleri AV19	190192	leaf	1694969	10	7	0.0
Plantibacter	190323	genus	0	4	0	0.0
Xanthomonas campestris pv. campestris str. ATCC 33913	190485	leaf	5076188	28	3	0.0
Caulobacter vibrioides CB15	190650	leaf	4016947	47	0	0.0
Ralstonia insidiosa	190721	species	12164766	97	23	0.0
Vibrio coralliilyticus	190893	species	5634694	31	12	0.0
Vibrio rotiferianus	190895	species	11052670	13	6	0.0
Lactobacillus kefiranofaciens subsp. kefiranofaciens	190905	subspecies	2316165	3	0	0.0
Oleiphilaceae	191033	family	0	1	0	0.0
Nautilia	191291	genus	1676444	2	0	0.0
Rhodococcus aetherivorans	191292	species	5922748	90	51	0.0
Deferribacterales	191393	order	2627038	2	0	0.0
Deferribacteraceae	191394	family	2627038	1	0	0.0
Chlorobia	191410	class	2624804	4	0	0.0
Chlorobiales	191411	order	2624804	4	0	0.0
Chlorobiaceae	191412	family	2624804	4	0	0.0
Corynebacterium sphenisci	191493	species	2594799	2	0	0.0
Conexibacter	191494	genus	6359369	1	0	0.0
Conexibacter woesei	191495	species	6359369	5	0	0.0
Fluviicola taffensis	191579	species	4633577	1	0	0.0
Corynebacterium atypicum	191610	species	2359448	33	25	0.0
Shewanella denitrificans	192073	species	4545906	1	0	0.0
Pseudomonas syringae pv. atrofaciens	192087	leaf	6080544	19	2	0.0
Planococcus maritimus	192421	species	3280721	10	6	0.0
Erythrobacter flavus	192812	species	9233177	57	14	0.0
Rhodoferax ferrireducens	192843	species	4969784	4	0	0.0
Methanosarcina mazei Go1	192952	leaf	4096345	6	2	0.0
Salmonella enterica subsp. enterica serovar Stanley	192953	leaf	9715396	3	1	0.0
Streptomyces niveus	193462	species	7990492	100	62	0.0
Chlorobaculum tepidum TLS	194439	leaf	2154946	39	16	0.0
Bordetella virus BPP1	194699	species	42493	2	1	0.0
Desulfovibrionaceae	194924	family	3580367	13	0	0.0
