name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Mycoplasma conjunctivae	45361	species	2117502	1	0	0.0
Mycoplasma alkalescens	45363	species	821059	1	1	0.0
Streptomyces griseoviridis	45398	species	8963414	35	19	0.0
Hyphomicrobiaceae	45401	family	3812969	2	0	0.0
Psychrobacter urativorans	45610	species	2931580	2	1	0.0
Streptococcus cristatus	45634	species	2071225	299	16	0.0
Vibrio scophthalmi	45658	species	9728927	2	2	0.0
Halobacillus litoralis	45668	species	4280777	4	4	0.0
Staphylococcus pasteuri	45972	species	2559946	12	0	0.0
Staphylococcus chromogenes	46126	species	9666970	1	1	0.0
Staphylococcus felis	46127	species	2479423	5	2	0.0
Staphylococcus aureus subsp. aureus	46170	subspecies	117962143	2	0	0.0
Anabaena sp. 90	46234	species	5305675	2	0	0.0
Entomoplasma	46238	genus	0	1	0	0.0
Mesoplasma	46239	genus	1097968	1	0	0.0
Oenococcus	46254	genus	1780517	1	0	0.0
Weissella hellenica	46256	species	3936972	1	0	0.0
Pseudomonas avellanae	46257	species	6576340	10	0	0.0
Mycolicibacterium hassiacum	46351	species	5269097	1	0	0.0
Agrococcus	46352	genus	0	1	0	0.0
Spirochaeta africana	46355	species	3285855	1	0	0.0
Thermosipho melanesiensis	46541	species	1915238	6	0	0.0
Pseudomonas mucidolens	46679	species	5853060	7	5	0.0
Pseudomonas nitroreducens	46680	species	7427551	21	13	0.0
Clostridium chauvoei	46867	species	2887451	20	3	0.0
Leptolyngbya	47251	genus	6946868	1	0	0.0
Hydrogenophaga	47420	genus	0	8	0	0.0
Hydrogenophaga pseudoflava	47421	species	4905973	43	20	0.0
Borrelia miyamotoi	47466	species	937966	2	2	0.0
Thermoanaerobacterium aotearoense	47490	species	2668690	10	8	0.0
Lautropia	47670	genus	0	3	0	0.0
Lautropia mirabilis	47671	species	3172010	6676	6608	0.0
Bacteroides caccae	47678	species	4570803	26	15	0.0
Lactobacillus paracasei subsp. paracasei	47714	subspecies	6410697	2	0	0.0
Lactobacillus rhamnosus	47715	species	3984358	10	2	0.0
Streptomyces olivaceus	47716	species	8180260	30	18	0.0
Streptomyces lydicus	47763	species	34877721	128	54	0.0
Lactobacillus crispatus	47770	species	9140191	4	0	0.0
Micromonospora aurantiaca	47850	species	7025559	40	4	0.0
Pseudomonas amygdali	47877	species	6451695	1	0	0.0
Pseudomonas azotoformans	47878	species	20325252	24	11	0.0
Pseudomonas corrugata	47879	species	6124363	12	6	0.0
Pseudomonas fulva	47880	species	4920769	11	4	0.0
Pseudomonas synxantha	47883	species	45801379	28	3	0.0
Pseudomonas taetrolens	47884	species	9811443	13	0	0.0
Pseudomonas oryzihabitans	47885	species	10099269	37	15	0.0
Pseudomonas luteola	47886	species	5901383	6	2	0.0
Serratia fonticola	47917	species	29630167	39	10	0.0
Vibrio cyclitrophicus	47951	species	5074401	1	0	0.0
Guyparkeria halophila	47960	species	2594469	9	6	0.0
Microbulbifer	48073	genus	0	1	0	0.0
Microbulbifer hydrolyticus	48074	species	4209307	5	5	0.0
Acinetobacter pittii	48296	species	3862530	9	2	0.0
Xanthomonas fragariae	48664	species	21445839	18	1	0.0
Streptomyces viridifaciens	48665	species	7757877	37	7	0.0
Ralstonia	48736	genus	5694356	9	0	0.0
Candidatus Arthromitus sp. SFB-mouse	49118	species	1603201	1	0	0.0
Rubrobacter xylanophilus	49319	species	3225748	11	9	0.0
Desulfitobacterium hafniense	49338	species	5503334	3	0	0.0
Flavobacteriaceae	49546	family	3488032	5	0	0.0
Thermococcus profundus	49899	species	2043143	1	0	0.0
Vibrio diabolicus	50719	species	15731576	8	0	0.0
Actinobacillus indolicus	51049	species	2251645	1	0	0.0
Brevibacillus agri	51101	species	5374818	12	9	0.0
Actinobacillus delphinicola	51161	species	1837244	2	1	0.0
Ureibacillus thermosphaericus	51173	species	3488104	4	1	0.0
Syntrophobotulus glycolicus	51197	species	3406739	1	0	0.0
Dehalobacterium formicoaceticum	51515	species	3766545	9	6	0.0
Haloarcula hispanica	51589	species	3895750	1	0	0.0
Pediococcus damnosus	51663	species	11570178	9	0	0.0
Lactobacillus dextrinicus	51664	species	1836976	5	5	0.0
Aerococcus urinaeequi	51665	species	4067667	4	3	0.0
Tetragenococcus	51668	genus	2562720	1	0	0.0
Tetragenococcus halophilus	51669	species	2562720	10	2	0.0
Actinomyces howellii	52771	species	3148934	618	435	0.0
Schaalia meyeri	52773	species	2049088	236	187	0.0
Actinomyces slackii	52774	species	3220508	567	355	0.0
Polaribacter	52959	genus	0	1	0	0.0
Polaromonas	52972	genus	5366143	3	0	0.0
Pseudoalteromonas	53246	genus	4529238	1	0	0.0
Pantoea	53335	genus	4926392	4	0	0.0
Tatumella citrea	53336	species	8982233	8	0	0.0
Staphylococcus delphini	53344	species	2798161	5	1	0.0
Enterococcus durans	53345	species	9132611	10	0	0.0
Enterococcus mundtii	53346	species	3351060	15	1	0.0
Intrasporangium	53357	genus	4024382	1	0	0.0
Intrasporangium calvum	53358	species	4024382	24	3	0.0
Mycobacterium heidelbergense	53376	species	5050576	21	12	0.0
Thiodictyon	53392	genus	0	1	0	0.0
Pseudomonas citronellolis	53408	species	14631203	69	13	0.0
Pseudomonas coronafaciens	53409	species	5714458	1	0	0.0
Xanthomonas axonopodis	53413	species	5048089	1	0	0.0
Halobacteroidaceae	53434	family	2559425	1	0	0.0
Nocardiopsis alba	53437	species	5848211	1	0	0.0
Eubacterium callanderi	53442	species	4316707	9	3	0.0
Lactobacillus lindneri	53444	species	2842174	4	0	0.0
Janibacter	53457	genus	0	2	0	0.0
Janibacter limosus	53458	species	3545254	28	19	0.0
Nakamurella multipartita	53461	species	6060298	1	0	0.0
Mycolicibacterium mageritense	53462	species	8006721	17	12	0.0
Mycoplasma edwardii	53558	species	832213	2	0	0.0
Peptoniphilus harei	54005	species	1739102	6	5	0.0
Peptoniphilus ivorii	54006	species	1587771	20	15	0.0
Xylophilus	54066	genus	0	9	0	0.0
Thermococcus barossii	54077	species	1922421	2	1	0.0
Raoultella ornithinolytica	54291	species	5398151	30	5	0.0
Pleurocapsa minor	54308	species	4986817	2	0	0.0
Streptomyces venezuelae	54571	species	8223505	233	97	0.0
Salmonella bongori	54736	species	4511307	2	0	0.0
Brevibacillus formosus	54913	species	6437015	8	2	0.0
Brevibacillus	55080	genus	5873469	2	0	0.0
Deinococcus proteolyticus	55148	species	2886836	1	0	0.0
Sediminispirochaeta smaragdinae	55206	species	4653970	1	0	0.0
Erwinia persicina	55211	species	5070450	6	5	0.0
Brenneria rubrifaciens	55213	species	4028093	9	4	0.0
Janthinobacterium agaricidamnosum	55508	species	5949001	17	3	0.0
Magnetospirillum gryphiswaldense	55518	species	4260768	9	0	0.0
Dehalobacter restrictus	55583	species	2943336	3	0	0.0
Vibrio anguillarum	55601	species	4084966	12	3	0.0
Thermococcus barophilus	55802	species	2064237	1	0	0.0
Oscillatoria acuminata PCC 6304	56110	leaf	7804270	5	4	0.0
Dehalobacter	56112	genus	2943336	1	0	0.0
Xanthomonas arboricola	56448	species	5141998	11	4	0.0
Xanthomonas cucurbitae	56453	species	4615492	12	8	0.0
Xanthomonas hortorum	56454	species	10396725	18	1	0.0
Xanthomonas hyacinthi	56455	species	4963026	24	9	0.0
Xanthomonas sacchari	56458	species	5006106	16	6	0.0
Xanthomonas vasicola	56459	species	9866689	10	1	0.0
Xanthomonas vesicatoria	56460	species	5349905	8	1	0.0
Halorubrum	56688	genus	3692576	1	0	0.0
Rhizobium gallicum	56730	species	7474202	7	5	0.0
Syntrophus aciditrophicus SB	56780	leaf	3179300	12	9	0.0
Thermus brockianus	56956	species	2388273	8	2	0.0
Pseudodesulfovibrio profundus	57320	species	4217908	7	5	0.0
Kocuria	57493	genus	2697540	8	0	0.0
Nesterenkonia	57494	genus	0	1	0	0.0
Kytococcus	57499	genus	2785024	2	0	0.0
Sulfurospirillum	57665	genus	2755507	1	0	0.0
Tsukamurella tyrosinosolvens	57704	species	9783610	44	19	0.0
Halomicrobium mukohataei	57705	species	3332349	11	0	0.0
Citrobacter braakii	57706	species	14996555	6	2	0.0
Salmonella enterica subsp. enterica serovar Blockley	57741	leaf	4907799	1	1	0.0
Burkholderia thailandensis	57975	species	7411824	52	18	0.0
Colwellia sp. MT41	58049	species	4337945	3	1	0.0
Choristoneura rosaceana nucleopolyhedrovirus	58094	species	129052	1	1	0.0
Streptomyces lavendulae subsp. lavendulae	58340	subspecies	8932792	25	15	0.0
Streptomyces platensis	58346	species	8501012	22	11	0.0
Sagittula	58842	genus	0	1	0	0.0
Salmonella enterica subsp. enterica	59201	subspecies	179025726	2	0	0.0
Salmonella enterica subsp. salamae	59202	subspecies	20109524	2	1	0.0
Salmonella enterica subsp. diarizonae	59204	subspecies	29700323	4	1	0.0
Methanobacterium subterraneum	59277	species	5022042	2	0	0.0
Fibrobacter succinogenes subsp. succinogenes S85	59374	leaf	7685639	20	0	0.0
Thauera aromatica	59405	species	3711792	2	0	0.0
Actinotignum schaalii	59505	species	2159306	8	5	0.0
Chryseobacterium	59732	genus	0	3	1	0.0
Rathayibacter iranicus	59737	species	3436894	6	4	0.0
Candidatus Phytoplasma australiense	59748	species	959779	1	0	0.0
Pantoea dispersa	59814	species	9115642	16	7	0.0
Paenibacillus peoriae	59893	species	6219815	3	0	0.0
Prochlorococcus marinus subsp. pastoris str. CCMP1986	59919	leaf	1657990	4	3	0.0
Synechococcus sp. WH 8101	59932	species	2630292	11	10	0.0
Shewanella sp. MR-7	60481	species	4799109	1	0	0.0
Lactobacillus graminis	60519	species	1807083	2	1	0.0
Lactobacillus paraplantarum	60520	species	6508258	4	0	0.0
Paraburkholderia graminis	60548	species	7508450	11	7	0.0
Burkholderia pyrrocinia	60550	species	15965745	22	10	0.0
Burkholderia vietnamiensis	60552	species	6930496	38	3	0.0
Halogeometricum borinquense	60847	species	3944467	2	0	0.0
Phaeobacter gallaeciensis	60890	species	4540155	15	4	0.0
Sanguibacter keddieii	60920	species	4253413	3	0	0.0
Staphylococcus succinus	61015	species	2745675	1	1	0.0
Dehalococcoides mccartyi	61435	species	1412881	8	2	0.0
Paenibacillus mucilaginosus	61624	species	8740689	1	0	0.0
Acholeplasma brassicae	61635	species	1877792	3	2	0.0
Enterobacter asburiae	61645	species	4561905	11	2	0.0
Lelliottia amnigena	61646	species	13557172	8	1	0.0
Pluralibacter gergoviae	61647	species	16305844	49	12	0.0
Kluyvera intermedia	61648	species	14616114	10	1	0.0
Serratia ficaria	61651	species	5209973	10	1	0.0
Serratia rubidaea	61652	species	25132096	57	4	0.0
Natronorubrum bangense	61858	species	4382412	5	3	0.0
Shewanella baltica	62322	species	5379488	7	3	0.0
Azoarcus sp. BH72	62928	species	4376040	25	5	0.0
Geitlerinema	63132	genus	0	1	0	0.0
Zobellia galactanivorans	63186	species	5521712	6	5	0.0
Nostoc punctiforme PCC 73102	63737	leaf	9059191	6	3	0.0
Natronomonas	63743	genus	2831134	1	0	0.0
Halobacterium salinarum NRC-1	64091	leaf	2571010	7	0	0.0
Bacillus pseudomycoides	64104	species	11352265	4	3	0.0
Xanthomonas oryzae pv. oryzae	64187	leaf	359535539	5	1	0.0
Synechococcus sp. CC9311	64471	species	2606748	3	3	0.0
Mycobacterium lepraemurium	64667	species	4050523	17	1	0.0
Corynebacterium ulcerans	65058	species	2534616	15	7	0.0
Halothece sp. PCC 7418	65093	species	4179170	2	0	0.0
Euhalothece	65097	genus	3524308	2	0	0.0
Gloeothece citriformis PCC 7424	65393	leaf	6554169	3	3	0.0
Actinoalloteichus	65496	genus	0	3	0	0.0
Pseudomonas knackmussii	65741	species	6162905	18	4	0.0
Komagataeibacter oboediens	65958	species	2642352	9	7	0.0
Acetobacter pomorum	65959	species	6161139	5	0	0.0
Lachnoclostridium phytofermentans	66219	species	4847594	1	0	0.0
Pantoea stewartii	66269	species	5314092	6	0	0.0
Streptomyces luteoverticillatus	66425	species	7367863	27	18	0.0
Bacillus clausii KSM-K16	66692	leaf	4303871	1	0	0.0
Propionibacterium freudenreichii subsp. freudenreichii	66712	subspecies	2649166	9	2	0.0
Sulfurospirillum multivorans	66821	species	3175729	1	0	0.0
Streptomyces aureoverticillatus	66871	species	9738430	31	21	0.0
Legionella waltersii	66969	species	3735697	2	2	0.0
Mycolicibacterium alvei	67081	species	6016846	18	11	0.0
Streptomyces cavourensis	67258	species	15214232	44	4	0.0
Streptomyces cinereoruber	67260	species	7516652	27	17	0.0
Streptomyces griseus subsp. griseus	67263	subspecies	7238194	21	11	0.0
Streptomyces alboflavus	67267	species	9967549	38	23	0.0
Streptomyces griseorubiginosus	67304	species	18738405	52	37	0.0
Streptomyces prasinus	67345	species	7647592	14	4	0.0
Streptomyces viridosporus	67581	species	7280536	1	0	0.0
Edwardsiella ictaluri	67780	species	3812301	15	4	0.0
Citrobacter farmeri	67824	species	5715629	6	1	0.0
Citrobacter rodentium	67825	species	5444283	1	0	0.0
Citrobacter werkmanii	67827	species	25023890	9	1	0.0
Kitasatospora albolonga	68173	species	8027788	42	17	0.0
Streptomyces antimycoticus	68175	species	11000615	42	23	0.0
Streptomyces bacillaris	68179	species	7888441	32	13	0.0
Streptomyces fungicidicus	68203	species	7667496	18	13	0.0
Streptomyces globosus	68209	species	7535750	38	21	0.0
Streptomyces griseochromogenes	68214	species	10764674	25	12	0.0
Streptomyces pactum	68249	species	8550793	33	20	0.0
Streptomyces spectabilis	68270	species	19312825	73	21	0.0
Mesorhizobium	68287	genus	6950930	14	0	0.0
Cyclobacterium	68288	genus	6221273	1	0	0.0
Thermoanaerobacterales	68295	order	2730087	2	0	0.0
Streptomyces albulus	68570	species	18708619	55	1	0.0
Cupriavidus basilensis	68895	species	8421483	20	15	0.0
Thermales	68933	order	2498247	3	0	0.0
Enterobacter cancerogenus	69218	species	9789085	13	1	0.0
Lelliottia nimipressuralis	69220	species	4826853	3	0	0.0
Dickeya paradisiaca	69223	species	4679450	1	0	0.0
Phyllobacteriaceae	69277	family	6950930	3	0	0.0
Pseudomonas sp. VLB120	69328	species	5966222	8	6	0.0
Curtobacterium pusillum	69373	species	4541048	23	12	0.0
Caulobacter henricii	69395	species	3957288	8	3	0.0
Natrinema pallidum	69527	species	3778093	4	2	0.0
Moritella yayanosii	69539	species	4433651	6	5	0.0
Desulfuromonadales	69541	order	4166387	4	0	0.0
Cryobacterium	69578	genus	0	2	0	0.0
Caulobacter sp. FWC26	69665	species	4869030	15	8	0.0
Caulobacter mirabilis	69666	species	4577265	24	14	0.0
Xanthomonas arboricola pv. pruni	69929	leaf	5141998	9	2	0.0
Azotobacter salinestris	69964	species	5292366	13	6	0.0
Macrococcus caseolyticus	69966	species	2219737	2	0	0.0
Staphylococcus condimenti	70255	species	8011058	11	0	0.0
Frateuria	70411	genus	3603458	1	0	0.0
Pyrococcus horikoshii OT3	70601	leaf	1738505	3	2	0.0
Hydrogenophilus	70774	genus	0	2	0	0.0
Pseudomonas plecoglossicida	70775	species	11758774	31	8	0.0
Thermococcus gorgonarius	71997	species	1674122	5	3	0.0
Kocuria palustris	71999	species	2854447	26	14	0.0
Kocuria rhizophila	72000	species	2697540	44	0	0.0
Thiotrichales	72273	order	3605289	1	0	0.0
Pseudomonadales	72274	order	7879796	13	0	0.0
Alteromonadaceae	72275	family	4602231	1	0	0.0
Ectothiorhodospiraceae	72276	family	3152919	5	0	0.0
Bacillus vallismortis	72361	species	12174521	12	1	0.0
Klebsiella pneumoniae subsp. pneumoniae	72407	subspecies	236689933	2	2	0.0
Staphylococcus capitis subsp. capitis	72758	subspecies	2503265	1	1	0.0
Tessaracoccus	72763	genus	0	6	0	0.0
Thermococcus siculi	72803	species	2029167	2	2	0.0
Aeromonas encheleia	73010	species	4542521	7	3	0.0
Dechloromonas	73029	genus	4501104	2	0	0.0
Streptomyces seoulensis	73044	species	6426245	21	12	0.0
Thiocystis violascens	73141	species	5017071	1	0	0.0
Methylocaldum	73778	genus	0	1	0	0.0
Thermaerobacter	73918	genus	2844696	6	0	0.0
Antarctobacter heliothermus	74033	species	5331190	11	7	0.0
Elusimicrobia	74152	phylum	1396066	1	0	0.0
Brevundimonas mediterranea	74329	species	3383373	5	3	0.0
Collinsella aerofaciens	74426	species	9209673	56	15	0.0
Prochlorococcus marinus str. MIT 9312	74546	leaf	1709204	5	4	0.0
Prochlorococcus marinus str. MIT 9313	74547	leaf	2410873	1	0	0.0
Entomoplasma freundtii	74700	species	838114	4	4	0.0
Frankiaceae	74712	family	7497934	2	0	0.0
Pseudomonas balearica	74829	species	4383480	11	7	0.0
Ferroplasma acidiphilum	74969	species	1826943	1	0	0.0
Paraburkholderia caribensis	75105	species	9482704	76	4	0.0
Streptomyces autolyticus	75293	species	10184660	24	2	0.0
Thiomonas intermedia K12	75379	leaf	3462095	31	22	0.0
Micropruina glycogenica	75385	species	3844677	33	22	0.0
Pseudomonas libanensis	75588	species	6282445	14	4	0.0
Oxalobacteraceae	75682	family	4943362	4	0	0.0
Castellaniella defragrans	75697	species	3952818	5	0	0.0
Rhodocyclaceae	75787	family	4267117	5	0	0.0
Thermocrinis ruber	75906	species	1521037	2	2	0.0
Mannheimia haemolytica	75985	species	2625329	7	5	0.0
Aromatoleum aromaticum EbN1	76114	leaf	4727255	14	10	0.0
Prevotella enoeca	76123	species	2861432	144	105	0.0
Vibrio rumoiensis	76258	species	4207152	3	1	0.0
Nostoc sp. ATCC 53789	76335	species	8653730	4	3	0.0
Mycoplasma gallopavonis	76629	species	1028044	3	2	0.0
Roseateles depolymerans	76731	species	5681722	14	6	0.0
Pseudomonas orientalis	76758	species	29710730	8	1	0.0
Pseudomonas monteilii	76759	species	5972603	47	8	0.0
Pseudomonas veronii	76761	species	14157931	28	4	0.0
Xanthomonas citri pv. aurantifolii	76802	leaf	20540496	4	0	0.0
Myroides odoratimimus	76832	species	8395778	5	0	0.0
Solibacillus silvestris	76853	species	3984229	6	3	0.0
Fusobacterium nucleatum subsp. nucleatum	76856	subspecies	4413111	184	16	0.0
Fusobacterium nucleatum subsp. polymorphum	76857	subspecies	7598824	242	83	0.0
Fusobacterium nucleatum subsp. animalis	76859	subspecies	4860157	65	15	0.0
Streptococcus constellatus	76860	species	1954077	31	0	0.0
Pseudomonas putida GB-1	76869	leaf	6078430	7	0	0.0
Caulobacteraceae	76892	family	4141461	6	0	0.0
Helicobacter typhlonius	76936	species	1920832	4	3	0.0
Sphingobium herbicidovorans	76947	species	4240798	6	3	0.0
Xanthobacter autotrophicus Py2	78245	leaf	5625098	22	16	0.0
Scardovia inopinata	78259	species	1797862	1	0	0.0
Pseudomonas mosselii	78327	species	11493253	21	3	0.0
Bifidobacterium gallinarum	78344	species	2414462	13	8	0.0
Pectobacterium odoriferum	78398	species	10033833	10	1	0.0
Streptococcus viridans	78535	species	1998575	1	1	0.0
Asticcacaulis excentricus	78587	species	4308776	9	4	0.0
Desulfosporosinus	79206	genus	5242609	2	0	0.0
Desulfosporosinus meridiei	79209	species	4873567	4	0	0.0
Paenibacillus chitinolyticus	79263	species	6509090	13	9	0.0
Chitinophaga pinensis	79329	species	9127347	23	5	0.0
Denitrobacterium detoxificans	79604	species	2446250	29	24	0.0
Rat cytomegalovirus Maastricht	79700	leaf	230138	1	1	0.0
Bacillus clausii	79880	species	4303871	17	3	0.0
Bacillus horikoshii	79883	species	4295882	6	3	0.0
Methanothermobacter marburgensis str. Marburg	79929	leaf	1639135	1	0	0.0
Erwinia pyrifoliae	79967	species	4072846	5	3	0.0
Haliangium ochraceum	80816	species	9446314	1	0	0.0
Burkholderiales	80840	order	6876513	69	0	0.0
Herbaspirillum rubrisubalbicans	80842	species	5611261	18	0	0.0
Aliivibrio wodanis	80852	species	4635126	1	1	0.0
Comamonadaceae	80864	family	5361178	50	9	0.0
Delftia	80865	genus	6767514	2	0	0.0
Delftia acidovorans	80866	species	6767514	3	0	0.0
Acidovorax avenae	80867	species	5482170	1	0	0.0
Acidovorax citrulli	80869	species	5352772	64	17	0.0
Mesoplasma lactucae ATCC 49193	81460	leaf	1674858	3	2	0.0
Thermanaerovibrio	81461	genus	1848474	1	0	0.0
Thermanaerovibrio acidaminovorans	81462	species	1848474	2	0	0.0
Rhodoferax antarcticus	81479	species	4055436	24	15	0.0
Methylovorus	81682	genus	3082007	1	0	0.0
Leuconostocaceae	81850	family	2480460	1	0	0.0
Rhizobiaceae	82115	family	6287308	8	0	0.0
Streptococcus pluranimalium	82348	species	4311546	11	5	0.0
Paracoccus pantotrophus	82367	species	4409379	11	6	0.0
Microbacterium oxydans	82380	species	7731180	24	14	0.0
Cupriavidus gilardii	82541	species	5578743	1	0	0.0
Cupriavidus pauculus	82633	species	13241952	50	20	0.0
Pseudanabaena sp. PCC 7367	82654	species	4885680	2	1	0.0
Lactobacillus nagelii	82688	species	2547117	7	4	0.0
Obesumbacterium proteus	82983	species	5011796	4	3	0.0
Pragia fontium	82985	species	8133333	5	1	0.0
Tatumella ptyseos	82987	species	3588228	2	1	0.0
Serratia plymuthica	82996	species	5447150	22	6	0.0
Mycobacteroides immunogenum	83262	species	11178626	13	0	0.0
Aminobacter aminovorans	83263	species	6890726	16	9	0.0
gamma proteobacterium HdN1	83406	species	4587455	5	4	0.0
Corallococcus	83461	genus	10080619	1	0	0.0
Chlamydia psittaci	83554	species	1247799	2	2	0.0
Chlamydia abortus	83555	species	1144377	1	1	0.0
Desulfosarcina ovata	83564	species	16043778	33	6	0.0
Luteimonas	83614	genus	0	3	0	0.0
Stenotrophomonas nitritireducens	83617	species	4541729	8	3	0.0
Leclercia	83654	genus	0	2	0	0.0
Leclercia adecarboxylata	83655	species	55287920	26	6	0.0
Streptomyces tsukubensis	83656	species	16653528	43	26	0.0
Nocardiopsaceae	83676	family	5543981	4	0	0.0
Thermobifida	83677	genus	3642249	2	0	0.0
Nonomuraea	83681	genus	0	4	0	0.0
Lactobacillus amylolyticus	83683	species	3237230	8	0	0.0
Lactobacillus delbrueckii subsp. delbrueckii	83684	subspecies	5833252	2	0	0.0
Succinivibrio dextrinosolvens	83771	species	3468545	6	3	0.0
Kineosporiaceae	83778	family	4956672	2	0	0.0
Clostridium aceticum	84022	species	4207037	21	9	0.0
Pseudoclostridium thermosuccinogenes	84032	species	4731216	16	9	0.0
Gordonia alkanivorans	84096	species	4979656	17	10	0.0
Coriobacteriaceae	84107	family	2115681	1	0	0.0
Slackia	84108	genus	3165038	1	0	0.0
Slackia heliotrinireducens	84110	species	3165038	39	0	0.0
Eggerthella lenta	84112	species	3632260	109	64	0.0
Gemella sanguinis	84135	species	1796606	6	3	0.0
Microbacterium chocolatum	84292	species	3168630	15	9	0.0
Virgibacillus	84406	genus	0	1	0	0.0
Lysobacter antibioticus	84531	species	11681564	26	7	0.0
Sphingobacteriaceae	84566	family	5001562	4	0	0.0
Synechococcus sp. WH 8102	84588	species	2434428	3	1	0.0
Aeromonadaceae	84642	family	5684342	4	0	0.0
Beutenbergia	84756	genus	4669183	2	0	0.0
Beutenbergia cavernae	84757	species	4669183	6	0	0.0
Acidimicrobiia	84992	class	3494169	3	0	0.0
Rubrobacteria	84995	class	3225748	4	0	0.0
Rubrobacterales	84996	order	3225748	3	0	0.0
Coriobacteriia	84998	class	2427001	7	0	0.0
Coriobacteriales	84999	order	1903794	4	0	0.0
Sphaerobacterales	85001	order	3993764	1	0	0.0
Sphaerobacteraceae	85002	family	3993764	1	0	0.0
Micrococcales	85006	order	3827208	58	0	0.0
Corynebacteriales	85007	order	5215365	22	0	0.0
Micromonosporales	85008	order	7309173	1	0	0.0
Propionibacteriales	85009	order	3142856	5	0	0.0
Streptomycetales	85011	order	9677174	3	0	0.0
Frankiales	85013	order	7497934	2	0	0.0
Nocardioidaceae	85015	family	5978097	21	0	0.0
Cellulomonadaceae	85016	family	3971988	1	0	0.0
Promicromonosporaceae	85017	family	3655364	3	0	0.0
Brevibacteriaceae	85019	family	0	1	0	0.0
Intrasporangiaceae	85021	family	3722328	1	0	0.0
Jonesiaceae	85022	family	2749646	1	0	0.0
Microbacteriaceae	85023	family	4437172	32	3	0.0
Nocardiaceae	85025	family	7002200	8	0	0.0
Gordoniaceae	85026	family	5567155	3	0	0.0
Tsukamurellaceae	85028	family	4479724	1	0	0.0
Dietziaceae	85029	family	0	3	0	0.0
Geodermatophilaceae	85030	family	5098918	6	0	0.0
Nakamurellaceae	85031	family	6060298	1	0	0.0
Sporichthyaceae	85033	family	0	2	0	0.0
Glycomycetaceae	85034	family	6841557	4	0	0.0
Marichromatium	85076	genus	3779112	1	0	0.0
Pseudarthrobacter chlorophenolicus	85085	species	4980870	2	0	0.0
Mannheimia granulomatis	85402	species	2278480	7	4	0.0
Mannheimia varigena	85404	species	2201818	1	0	0.0
Bosea	85413	genus	0	1	0	0.0
Thauera sp. MZ1T	85643	species	4574586	37	16	0.0
Ranid herpesvirus 1	85655	species	220859	1	1	0.0
Mycolicibacterium monacense	85693	species	6042466	24	12	0.0
Achromobacter xylosoxidans	85698	species	7359146	187	52	0.0
Bartonella tribocorum	85701	species	2642404	4	0	0.0
Xanthomonas citri pv. malvacearum	86040	leaf	31598519	18	0	0.0
endosymbiont of Acanthamoeba sp. UWC8	86106	species	1615277	1	1	0.0
Pseudomonas lundensis	86185	species	4814265	7	4	0.0
Pseudomonas chlororaphis subsp. aurantiaca	86192	subspecies	82458883	25	11	0.0
Mogibacterium	86331	genus	0	2	0	0.0
Clostridium pasteurianum BC1	86416	leaf	5044100	14	7	0.0
Methanoculleus sp. MAB1	86622	species	2859299	7	3	0.0
Bacillus flexus	86664	species	8123232	10	1	0.0
Bacillus halodurans	86665	species	4202352	3	0	0.0
Aerococcus christensenii	87541	species	1634920	6	3	0.0
Burkholderia multivorans	87883	species	10170089	74	14	0.0
Modestobacter	88138	genus	0	1	0	0.0
Caulobacter segnis	88688	species	4655622	27	0	0.0
Neisseria elongata subsp. glycolytica	88719	subspecies	2249415	328	0	0.0
Natrinema versiforme	88724	species	4674473	5	2	0.0
Mycobacterium phage TM4	88870	leaf	52797	2	1	0.0
Lactobacillus acidipiscis	89059	species	2607423	4	4	0.0
[Clostridium] hiranonis	89152	species	2521899	20	16	0.0
[Clostridium] hylemonae	89153	species	3833740	1	0	0.0
Ruegeria pomeroyi	89184	species	4601048	1	0	0.0
Glaciecola	89404	genus	4134229	1	0	0.0
Hymenobacter	89966	genus	5252070	5	0	0.0
Oligella urethralis	90245	species	2511315	4	0	0.0
Xanthomonas gardneri	90270	species	11041650	18	3	0.0
Salmonella enterica subsp. enterica serovar Typhi	90370	leaf	549332226	1	1	0.0
Salmonella enterica subsp. enterica serovar Typhimurium	90371	leaf	295370567	1	1	0.0
Gallionellaceae	90627	family	3127780	2	0	0.0
Staphylococcaceae	90964	family	5113878	4	0	0.0
Bacilli	91061	class	4004361	11	0	0.0
Enterobacterales	91347	order	9150247	14	0	0.0
Campylobacter hyointestinalis subsp. hyointestinalis	91352	subspecies	1758980	2	0	0.0
Candidatus Paracaedibacter acanthamoebae	91604	species	2485110	3	2	0.0
Legionella pneumophila subsp. pneumophila	91891	subspecies	55752264	6	1	0.0
Legionella pneumophila subsp. fraseri	91892	subspecies	31791655	1	1	0.0
Mycoplasma anseris	92400	species	750009	2	2	0.0
Mycoplasma cloacale	92401	species	1349061	4	2	0.0
Streptomyces malaysiensis	92644	species	21414977	60	6	0.0
[Brevibacterium] flavum	92706	species	3340941	4	0	0.0
Aquabacterium	92793	genus	0	1	0	0.0
Ketogulonicigenium	92944	genus	3282752	1	0	0.0
Ketogulonicigenium vulgare	92945	species	3282752	14	2	0.0
Ketogulonicigenium robustum	92947	species	2713835	5	5	0.0
Prochlorococcus marinus str. MIT 9215	93060	leaf	1738790	3	0	0.0
Sphingomonas koreensis	93064	species	4819238	11	7	0.0
