name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Zobellia galactanivorans	63186	species	5521712	3	1	0.0
Sodalis glossinidius	63612	species	4292502	2	0	0.0
Nostoc punctiforme PCC 73102	63737	leaf	9059191	2	1	0.0
Natronomonas	63743	genus	2831134	3	0	0.0
Sideroxydans lithotrophicus	63745	species	3003656	4	0	0.0
Halobacterium salinarum NRC-1	64091	leaf	2571010	4	0	0.0
Bacillus pseudomycoides	64104	species	11352265	3	1	0.0
Desulfurobacterium thermolithotrophum	64160	species	1541968	1	0	0.0
Mycobacterium lepraemurium	64667	species	4050523	12	1	0.0
Aquificaceae	64898	family	2192478	1	0	0.0
Mitsuaria	65047	genus	0	1	0	0.0
Corynebacterium ulcerans	65058	species	2534616	20	7	0.0
Halothece sp. PCC 7418	65093	species	4179170	4	3	0.0
Euhalothece	65097	genus	3524308	1	0	0.0
Gloeothece citriformis PCC 7424	65393	leaf	6554169	3	0	0.0
Actinoalloteichus	65496	genus	0	8	0	0.0
Meiothermus	65551	genus	3409563	3	0	0.0
Pseudomonas knackmussii	65741	species	6162905	14	4	0.0
Komagataeibacter oboediens	65958	species	2642352	4	1	0.0
Acetobacter pomorum	65959	species	6161139	1	1	0.0
Wolbachia sp. wRi	66084	species	1445873	2	0	0.0
Pantoea stewartii	66269	species	5314092	1	0	0.0
Streptomyces luteoverticillatus	66425	species	7367863	27	11	0.0
Bacillus clausii KSM-K16	66692	leaf	4303871	2	1	0.0
Propionibacterium freudenreichii subsp. freudenreichii	66712	subspecies	2649166	4	0	0.0
Sulfurospirillum multivorans	66821	species	3175729	2	0	0.0
Streptomyces aureoverticillatus	66871	species	9738430	24	10	0.0
Legionella waltersii	66969	species	3735697	2	2	0.0
Mycolicibacterium alvei	67081	species	6016846	16	6	0.0
Streptomyces cavourensis	67258	species	15214232	23	0	0.0
Streptomyces cinereoruber	67260	species	7516652	20	4	0.0
Streptomyces griseus subsp. griseus	67263	subspecies	7238194	15	3	0.0
Streptomyces alboflavus	67267	species	9967549	29	11	0.0
Streptomyces griseorubiginosus	67304	species	18738405	46	22	0.0
Streptomyces prasinus	67345	species	7647592	21	9	0.0
Streptomyces viridosporus	67581	species	7280536	1	0	0.0
Edwardsiella ictaluri	67780	species	3812301	4	1	0.0
Citrobacter farmeri	67824	species	5715629	3	1	0.0
Citrobacter werkmanii	67827	species	25023890	5	1	0.0
Actinobacillus succinogenes	67854	species	2319663	1	0	0.0
Kitasatospora albolonga	68173	species	8027788	48	6	0.0
Streptomyces antimycoticus	68175	species	11000615	21	10	0.0
Streptomyces bacillaris	68179	species	7888441	15	3	0.0
Streptomyces cyaneogriseus	68192	species	7762396	2	0	0.0
Streptomyces fungicidicus	68203	species	7667496	11	6	0.0
Streptomyces globosus	68209	species	7535750	22	7	0.0
Streptomyces griseochromogenes	68214	species	10764674	20	8	0.0
Streptomyces pactum	68249	species	8550793	23	4	0.0
Streptomyces spectabilis	68270	species	19312825	38	10	0.0
Streptomyces violaceusniger	68280	species	11138313	1	0	0.0
Mesorhizobium	68287	genus	6950930	17	1	0.0
Thermoanaerobacterales	68295	order	2730087	10	0	0.0
Syntrophomonadaceae	68298	family	2670877	1	0	0.0
Deferribacteres	68337	class	2627038	1	0	0.0
Streptomyces albulus	68570	species	18708619	53	1	0.0
Cupriavidus basilensis	68895	species	8421483	23	7	0.0
Thermales	68933	order	2498247	28	0	0.0
Methanopyrales	68985	order	1694969	3	0	0.0
Thermococcus kodakarensis KOD1	69014	leaf	2088737	1	0	0.0
Enterobacter cancerogenus	69218	species	9789085	3	1	0.0
Lelliottia nimipressuralis	69220	species	4826853	2	1	0.0
Phyllobacteriaceae	69277	family	6950930	10	0	0.0
Pseudomonas sp. VLB120	69328	species	5966222	2	2	0.0
Curtobacterium pusillum	69373	species	4541048	24	6	0.0
Caulobacter henricii	69395	species	3957288	8	6	0.0
Natrinema pellirubrum	69525	species	4354100	1	0	0.0
Moritella yayanosii	69539	species	4433651	2	1	0.0
Desulfuromonadales	69541	order	4166387	52	0	0.0
Cryobacterium	69578	genus	0	10	0	0.0
Hyphomonadaceae	69657	family	3537971	2	0	0.0
Caulobacter sp. FWC26	69665	species	4869030	8	6	0.0
Caulobacter mirabilis	69666	species	4577265	15	11	0.0
Selenomonas sputigena	69823	species	2568361	1	0	0.0
Xanthomonas arboricola pv. pruni	69929	leaf	5141998	6	0	0.0
Azotobacter salinestris	69964	species	5292366	11	4	0.0
Macrococcus caseolyticus	69966	species	2219737	1	0	0.0
Staphylococcus condimenti	70255	species	8011058	1	0	0.0
Staphylococcus piscifermentans	70258	species	2613271	1	1	0.0
Acinetobacter dispersus	70348	species	4024840	1	1	0.0
Hydrogenophilus	70774	genus	0	1	0	0.0
Pseudomonas plecoglossicida	70775	species	11758774	10	2	0.0
Waddlia	71666	genus	2131905	1	0	0.0
Thermococcus gorgonarius	71997	species	1674122	2	0	0.0
Kocuria palustris	71999	species	2854447	68	15	0.0
Kocuria rhizophila	72000	species	2697540	69	0	0.0
Thiotrichales	72273	order	3605289	6	0	0.0
Pseudomonadales	72274	order	7879796	118	0	0.0
Alteromonadaceae	72275	family	4602231	6	0	0.0
Ectothiorhodospiraceae	72276	family	3152919	16	0	0.0
Helicobacteraceae	72293	family	1745778	1	0	0.0
Campylobacteraceae	72294	family	2414389	6	0	0.0
Bacillus vallismortis	72361	species	12174521	5	0	0.0
Klebsiella pneumoniae subsp. pneumoniae	72407	subspecies	236689933	1	1	0.0
Staphylococcus capitis subsp. capitis	72758	subspecies	2503265	1	1	0.0
Tessaracoccus	72763	genus	0	42	0	0.0
Thermococcus siculi	72803	species	2029167	1	1	0.0
Aeromonas encheleia	73010	species	4542521	11	5	0.0
Dechloromonas	73029	genus	4501104	2	0	0.0
Streptomyces seoulensis	73044	species	6426245	17	4	0.0
Thiocystis violascens	73141	species	5017071	4	0	0.0
Thermaerobacter	73918	genus	2844696	3	0	0.0
Thermaerobacter marianensis	73919	species	2844696	2	0	0.0
Roseovarius	74030	genus	4203542	1	0	0.0
Antarctobacter	74032	genus	0	1	0	0.0
Antarctobacter heliothermus	74033	species	5331190	2	2	0.0
Elusimicrobia	74152	phylum	1396066	1	0	0.0
Verrucomicrobia	74201	phylum	3223054	5	0	0.0
Brevundimonas subvibrioides	74313	species	3445263	3	0	0.0
Brevundimonas mediterranea	74329	species	3383373	9	4	0.0
Collinsella aerofaciens	74426	species	9209673	174	8	0.0
Entomoplasma freundtii	74700	species	838114	1	0	0.0
Frankiaceae	74712	family	7497934	38	0	0.0
Pseudomonas balearica	74829	species	4383480	10	4	0.0
Ferroplasma acidiphilum	74969	species	1826943	1	1	0.0
Paraburkholderia caribensis	75105	species	9482704	27	4	0.0
Streptomyces autolyticus	75293	species	10184660	23	5	0.0
Rhodanobacter	75309	genus	0	3	0	0.0
Thiomonas intermedia K12	75379	leaf	3462095	19	7	0.0
Micropruina glycogenica	75385	species	3844677	50	13	0.0
Pseudomonas libanensis	75588	species	6282445	5	1	0.0
Campylobacter lanienae	75658	species	1594554	3	0	0.0
Oxalobacteraceae	75682	family	4943362	20	0	0.0
Castellaniella defragrans	75697	species	3952818	8	0	0.0
Rhodocyclaceae	75787	family	4267117	17	0	0.0
Thermocrinis ruber	75906	species	1521037	1	1	0.0
Mannheimia	75984	genus	2509826	2	0	0.0
Mannheimia haemolytica	75985	species	2625329	9	1	0.0
Aromatoleum aromaticum EbN1	76114	leaf	4727255	7	3	0.0
Prevotella enoeca	76123	species	2861432	36	7	0.0
Vibrio rumoiensis	76258	species	4207152	1	0	0.0
Nostoc sp. ATCC 53789	76335	species	8653730	3	1	0.0
Thermobacillus	76632	genus	4355525	2	0	0.0
Roseateles depolymerans	76731	species	5681722	18	7	0.0
Pseudomonas orientalis	76758	species	29710730	7	0	0.0
Pseudomonas monteilii	76759	species	5972603	19	5	0.0
Pseudomonas veronii	76761	species	14157931	6	2	0.0
Xanthomonas citri pv. aurantifolii	76802	leaf	20540496	2	0	0.0
Actinobaculum	76833	genus	0	1	0	0.0
Solibacillus silvestris	76853	species	3984229	2	1	0.0
Fusobacterium nucleatum subsp. nucleatum	76856	subspecies	4413111	59	2	0.0
Fusobacterium nucleatum subsp. polymorphum	76857	subspecies	7598824	183	22	0.0
Fusobacterium nucleatum subsp. animalis	76859	subspecies	4860157	27	2	0.0
Streptococcus constellatus	76860	species	1954077	261	0	0.0
Pseudomonas putida GB-1	76869	leaf	6078430	1	0	0.0
Caulobacteraceae	76892	family	4141461	17	0	0.0
Helicobacter typhlonius	76936	species	1920832	1	1	0.0
Sphingobium herbicidovorans	76947	species	4240798	6	3	0.0
Wolbachia endosymbiont of Drosophila simulans	77038	species	1288696	2	0	0.0
Xanthobacter autotrophicus Py2	78245	leaf	5625098	10	5	0.0
Parascardovia denticolens	78258	species	1890857	12	0	0.0
Pseudomonas mosselii	78327	species	11493253	12	4	0.0
Bifidobacterium gallinarum	78344	species	2414462	33	4	0.0
Pectobacterium odoriferum	78398	species	10033833	4	1	0.0
Streptococcus viridans	78535	species	1998575	32	1	0.0
Asticcacaulis excentricus	78587	species	4308776	6	1	0.0
Paenibacillus chitinolyticus	79263	species	6509090	9	5	0.0
Chitinophaga	79328	genus	9127347	1	0	0.0
Chitinophaga pinensis	79329	species	9127347	8	2	0.0
Denitrobacterium detoxificans	79604	species	2446250	19	6	0.0
Bacillus clausii	79880	species	4303871	6	1	0.0
Bacillus gibsonii	79881	species	4100094	2	0	0.0
Bacillus horikoshii	79883	species	4295882	1	0	0.0
Methanothermobacter marburgensis str. Marburg	79929	leaf	1639135	2	1	0.0
Erwinia pyrifoliae	79967	species	4072846	3	0	0.0
Thioflavicoccus mobilis	80679	species	4137521	3	0	0.0
Haliangium ochraceum	80816	species	9446314	2	0	0.0
Burkholderiales	80840	order	6876513	459	7	0.0
Herbaspirillum rubrisubalbicans	80842	species	5611261	22	1	0.0
Wolbachia endosymbiont of Brugia malayi	80849	species	1080084	2	0	0.0
Aliivibrio wodanis	80852	species	4635126	1	0	0.0
Comamonadaceae	80864	family	5361178	115	13	0.0
Delftia	80865	genus	6767514	14	0	0.0
Acidovorax avenae	80867	species	5482170	2	0	0.0
Acidovorax citrulli	80869	species	5352772	24	3	0.0
Hyphomonas neptunium	81032	species	3705021	1	0	0.0
Entomoplasma melaleucae	81459	species	845295	1	0	0.0
Mesoplasma lactucae ATCC 49193	81460	leaf	1674858	3	1	0.0
Thermanaerovibrio	81461	genus	1848474	2	0	0.0
Thermanaerovibrio acidaminovorans	81462	species	1848474	1	0	0.0
Aminobacterium	81466	genus	1980592	1	0	0.0
Rhodoferax antarcticus	81479	species	4055436	12	5	0.0
Leuconostocaceae	81850	family	2480460	3	0	0.0
Enterococcaceae	81852	family	2918008	4	0	0.0
Rhizobiaceae	82115	family	6287308	24	0	0.0
Streptococcus pluranimalium	82348	species	4311546	20	3	0.0
Paracoccus pantotrophus	82367	species	4409379	11	4	0.0
Microbacterium oxydans	82380	species	7731180	34	9	0.0
Cupriavidus gilardii	82541	species	5578743	2	0	0.0
Cupriavidus pauculus	82633	species	13241952	25	10	0.0
Pseudanabaena sp. PCC 7367	82654	species	4885680	1	0	0.0
Leminorella	82980	genus	0	2	0	0.0
Obesumbacterium proteus	82983	species	5011796	2	0	0.0
Pragia	82984	genus	0	1	0	0.0
Pragia fontium	82985	species	8133333	6	2	0.0
Tatumella ptyseos	82987	species	3588228	2	1	0.0
Serratia plymuthica	82996	species	5447150	8	1	0.0
Mycobacteroides immunogenum	83262	species	11178626	17	0	0.0
Aminobacter aminovorans	83263	species	6890726	9	5	0.0
gamma proteobacterium HdN1	83406	species	4587455	8	5	0.0
Melittangium boletus	83453	species	9910441	2	0	0.0
Myxococcus stipitatus	83455	species	10350586	1	0	0.0
Corallococcus	83461	genus	10080619	1	0	0.0
Chlamydia suis	83559	species	5436384	1	0	0.0
Chlamydia muridarum	83560	species	4293690	1	0	0.0
Simkania negevensis	83561	species	2628375	1	0	0.0
Desulfosarcina ovata	83564	species	16043778	30	4	0.0
Luteimonas	83614	genus	0	3	0	0.0
Stenotrophomonas nitritireducens	83617	species	4541729	7	0	0.0
Pseudoxanthomonas	83618	genus	3435801	1	0	0.0
Leclercia	83654	genus	0	5	0	0.0
Leclercia adecarboxylata	83655	species	55287920	14	3	0.0
Streptomyces tsukubensis	83656	species	16653528	47	20	0.0
Nocardiopsaceae	83676	family	5543981	57	0	0.0
Thermobifida	83677	genus	3642249	4	0	0.0
Nonomuraea	83681	genus	0	14	0	0.0
Lactobacillus amylolyticus	83683	species	3237230	2	0	0.0
Succinivibrio dextrinosolvens	83771	species	3468545	4	1	0.0
Kineosporiaceae	83778	family	4956672	60	0	0.0
Methanobrevibacter ruminantium	83816	species	2937203	8	0	0.0
Methanocorpusculum labreanum	83984	species	1804962	1	0	0.0
Clostridium aceticum	84022	species	4207037	8	3	0.0
Clostridium autoethanogenum	84023	species	8704651	1	0	0.0
Pseudoclostridium thermosuccinogenes	84032	species	4731216	6	4	0.0
Gordonia alkanivorans	84096	species	4979656	10	4	0.0
Coriobacteriaceae	84107	family	2115681	4	0	0.0
Slackia	84108	genus	3165038	3	0	0.0
Slackia heliotrinireducens	84110	species	3165038	44	0	0.0
Eggerthella	84111	genus	3632260	7	0	0.0
Eggerthella lenta	84112	species	3632260	50	7	0.0
Gemella sanguinis	84135	species	1796606	10	3	0.0
Magnetospirillum magneticum	84159	species	4967148	1	0	0.0
Microbacterium chocolatum	84292	species	3168630	30	9	0.0
Hippea maritima	84405	species	1694430	1	0	0.0
Virgibacillus	84406	genus	0	1	0	0.0
Lysobacter antibioticus	84531	species	11681564	19	2	0.0
Sodalis	84565	genus	4402821	1	0	0.0
Sphingobacteriaceae	84566	family	5001562	6	0	0.0
Pedobacter	84567	genus	5167383	1	0	0.0
Synechococcus sp. WH 8102	84588	species	2434428	3	1	0.0
Verrucosispora	84593	genus	6732271	2	0	0.0
Gordonia polyisoprenivorans	84595	species	5844299	6	0	0.0
Aeromonadaceae	84642	family	5684342	15	0	0.0
Beutenbergia	84756	genus	4669183	12	0	0.0
Beutenbergia cavernae	84757	species	4669183	22	0	0.0
Acidimicrobiia	84992	class	3494169	9	0	0.0
Acidimicrobiales	84993	order	3494169	48	0	0.0
Rubrobacteria	84995	class	3225748	13	0	0.0
Rubrobacterales	84996	order	3225748	40	0	0.0
Rubrobacteraceae	84997	family	3225748	7	0	0.0
Coriobacteriia	84998	class	2427001	56	0	0.0
Coriobacteriales	84999	order	1903794	87	0	0.0
Sphaerobacterales	85001	order	3993764	6	0	0.0
Bifidobacteriales	85004	order	2593741	4	0	0.0
Micrococcales	85006	order	3827208	756	0	0.0
Corynebacteriales	85007	order	5215365	312	0	0.0
Micromonosporales	85008	order	7309173	2	0	0.0
Propionibacteriales	85009	order	3142856	116	0	0.0
Pseudonocardiales	85010	order	9441254	6	0	0.0
Streptomycetales	85011	order	9677174	17	0	0.0
Streptosporangiales	85012	order	6364076	35	0	0.0
Nocardioidaceae	85015	family	5978097	234	0	0.0
Cellulomonadaceae	85016	family	3971988	29	0	0.0
Promicromonosporaceae	85017	family	3655364	46	0	0.0
Dermatophilaceae	85018	family	0	2	0	0.0
Brevibacteriaceae	85019	family	0	7	0	0.0
Dermabacteraceae	85020	family	3614992	25	0	0.0
Intrasporangiaceae	85021	family	3722328	98	0	0.0
Microbacteriaceae	85023	family	4437172	197	2	0.0
Nocardiaceae	85025	family	7002200	58	0	0.0
Gordoniaceae	85026	family	5567155	19	0	0.0
Tsukamurellaceae	85028	family	4479724	8	0	0.0
Dietziaceae	85029	family	0	9	0	0.0
Geodermatophilaceae	85030	family	5098918	46	0	0.0
Nakamurellaceae	85031	family	6060298	15	0	0.0
Acidothermaceae	85032	family	2443540	3	0	0.0
Sporichthyaceae	85033	family	0	8	0	0.0
Glycomycetaceae	85034	family	6841557	9	0	0.0
Marichromatium	85076	genus	3779112	1	0	0.0
Pseudarthrobacter chlorophenolicus	85085	species	4980870	7	0	0.0
Halorhodospira	85108	genus	2678452	1	0	0.0
Mannheimia granulomatis	85402	species	2278480	2	1	0.0
Mannheimia varigena	85404	species	2201818	5	0	0.0
Bosea	85413	genus	0	2	0	0.0
Photobacterium damselae subsp. damselae	85581	subspecies	9067132	5	0	0.0
Thauera sp. MZ1T	85643	species	4574586	15	4	0.0
[Bacillus] selenitireducens	85683	species	3592487	1	0	0.0
Mycolicibacterium monacense	85693	species	6042466	9	2	0.0
Achromobacter xylosoxidans	85698	species	7359146	117	12	0.0
Thermacetogenium phaeum	85874	species	2939057	2	0	0.0
Helicobacter pylori J99	85963	leaf	3342197	1	0	0.0
Xanthomonas citri pv. malvacearum	86040	leaf	31598519	4	0	0.0
endosymbiont of Acanthamoeba sp. UWC8	86106	species	1615277	1	1	0.0
Pseudomonas lundensis	86185	species	4814265	5	1	0.0
Pseudomonas chlororaphis subsp. aurantiaca	86192	subspecies	82458883	20	7	0.0
Mogibacterium	86331	genus	0	5	0	0.0
Clostridium pasteurianum BC1	86416	leaf	5044100	5	4	0.0
Methanoculleus sp. MAB1	86622	species	2859299	3	0	0.0
Mycoplasma dispar	86660	species	3234868	6	0	0.0
Bacillus flexus	86664	species	8123232	5	0	0.0
Bacillus halodurans	86665	species	4202352	2	0	0.0
Aerococcus christensenii	87541	species	1634920	4	2	0.0
Burkholderia multivorans	87883	species	10170089	32	7	0.0
Modestobacter	88138	genus	0	3	0	0.0
Methanocorpusculaceae	88404	family	1804962	1	0	0.0
Caulobacter segnis	88688	species	4655622	15	0	0.0
Neisseria elongata subsp. glycolytica	88719	subspecies	2249415	1447	1	0.0
Natrinema versiforme	88724	species	4674473	9	4	0.0
Lactobacillus acidipiscis	89059	species	2607423	2	1	0.0
[Clostridium] hiranonis	89152	species	2521899	7	3	0.0
Corynebacterium terpenotabidum	89154	species	2751233	5	0	0.0
Cytophagaceae	89373	family	5513721	1	0	0.0
Glaciecola	89404	genus	4134229	2	0	0.0
Snow goose hepatitis B virus	89623	leaf	3024	1	1	0.0
Hymenobacter	89966	genus	5252070	12	1	0.0
Oligella urethralis	90245	species	2511315	2	1	0.0
Xanthomonas gardneri	90270	species	11041650	14	2	0.0
Gallionellaceae	90627	family	3127780	9	0	0.0
Staphylococcaceae	90964	family	5113878	2	0	0.0
Bacilli	91061	class	4004361	102	0	0.0
Enterobacterales	91347	order	9150247	95	0	0.0
Campylobacter hyointestinalis subsp. hyointestinalis	91352	subspecies	1758980	3	0	0.0
Candidatus Paracaedibacter acanthamoebae	91604	species	2485110	2	1	0.0
Candidatus Portiera aleyrodidarum	91844	species	709276	1	0	0.0
Legionella pneumophila subsp. fraseri	91892	subspecies	31791655	1	1	0.0
Asaia	91914	genus	3198265	1	0	0.0
Thiomicrospira aerophila	92245	species	2158359	1	0	0.0
Mycoplasma anseris	92400	species	750009	1	0	0.0
Mycoplasma cloacale	92401	species	1349061	2	0	0.0
Streptomyces malaysiensis	92644	species	21414977	37	7	0.0
[Brevibacterium] flavum	92706	species	3340941	7	0	0.0
Aquabacterium	92793	genus	0	6	0	0.0
Ketogulonicigenium vulgare	92945	species	3282752	13	0	0.0
Ketogulonicigenium robustum	92947	species	2713835	3	1	0.0
Prochlorococcus marinus str. MIT 9215	93060	leaf	1738790	2	0	0.0
Sphingomonas koreensis	93064	species	4819238	9	4	0.0
Pandoraea	93217	genus	5429298	13	0	0.0
Pandoraea apista	93218	species	27664360	21	1	0.0
Pandoraea norimbergensis	93219	species	6167370	9	5	0.0
Pandoraea pnomenusa	93220	species	5429298	39	1	0.0
Pandoraea pulmonicola	93221	species	5867621	8	4	0.0
Pandoraea sputorum	93222	species	11486120	7	0	0.0
Edwardsiella hoshinae	93378	species	3811650	5	3	0.0
Fervidobacterium pennivorans	93466	species	2166381	1	0	0.0
Roseateles	93681	genus	0	3	0	0.0
Shewanella sp. ANA-3	94122	species	5251146	2	1	0.0
Ramlibacter tataouinensis	94132	species	4070193	28	5	0.0
Bordetella petrii	94624	species	5287950	21	5	0.0
Methanosarcinales	94695	order	3916698	1	0	0.0
Burkholderia stabilis	95485	species	16249051	13	7	0.0
Burkholderia cenocepacia	95486	species	7744804	57	12	0.0
Methylomicrobium buryatense	95641	species	4998879	7	3	0.0
Candidatus Saccharibacteria	95818	phylum	0	526	467	0.0
Cupriavidus oxalaticus	96344	species	15265584	24	7	0.0
Flavobacterium psychrophilum	96345	species	2803807	4	0	0.0
Desulfococcus oleovorans Hxd3	96561	leaf	3944167	14	2	0.0
Thauera chlorobenzoica	96773	species	3735506	16	6	0.0
Vitreoscilla sp. C1	96942	species	2610419	8	4	0.0
Halobacteriovorax marinus	97084	species	3437906	1	0	0.0
arsenite-oxidising bacterium NT-25	97707	species	4737957	4	0	0.0
Bacillus sp. OxB-1	98228	species	3594618	4	3	0.0
Tetrasphaera	99479	genus	0	3	0	0.0
Calothrix sp. PCC 7507	99598	species	7023215	2	1	0.0
Streptococcus dysgalactiae subsp. dysgalactiae	99822	subspecies	2201894	6	0	0.0
Austwickia chelonae	100225	species	3631970	29	7	0.0
Streptomyces coelicolor A3(2)	100226	leaf	17722511	46	0	0.0
Wolbachia endosymbiont of Onchocerca ochengi	100901	species	957990	1	1	0.0
Methanomethylovorans hollandica	101192	species	2714013	3	0	0.0
Aequorivita sublithincola	101385	species	3520671	1	0	0.0
Rhodococcus jostii RHA1	101510	leaf	9702737	15	2	0.0
Burkholderia ubonensis	101571	species	7189071	35	2	0.0
Collinsella	102106	genus	0	23	0	0.0
Helicobacter pylori SS1	102617	leaf	1624943	1	0	0.0
Streptococcus infantarius	102684	species	2008249	8	0	0.0
Nostoc sp. PCC 7120 = FACHB-418	103690	species	7211789	3	1	0.0
Actinosynnema pretiosum subsp. pretiosum	103721	subspecies	8340266	39	1	0.0
Saccharothrix espanaensis	103731	species	9360653	7	0	0.0
Saccharothrix syringae	103733	species	10929570	73	28	0.0
Pseudomonas syringae pv. actinidiae	103796	leaf	39958995	2	0	0.0
Rhodococcus pyridinivorans	103816	species	5590512	16	1	0.0
Bordetella hinzii	103855	species	63864402	48	7	0.0
Pseudomonas frederiksbergensis	104087	species	18923076	7	3	0.0
Acetobacter tropicalis	104102	species	4139662	4	2	0.0
Streptomonospora	104204	genus	0	6	0	0.0
Tenacibaculum	104267	genus	3435971	1	0	0.0
Tenacibaculum mesophilum	104268	species	3358580	2	1	0.0
Microbacterium foliorum	104336	species	7186924	28	12	0.0
Serratia sp. ATCC 39006	104623	species	9943513	3	0	0.0
Helicobacter suis	104628	species	1694897	1	0	0.0
Lactobacillus frumenti	104955	species	1752928	7	4	0.0
Ralstonia mannitolilytica	105219	species	14753983	17	0	0.0
Nitrosococcus watsonii C-113	105559	leaf	3373286	6	0	0.0
Methylibium petroleiphilum	105560	species	4643639	2	0	0.0
Acidilobus	105850	genus	1496453	1	0	0.0
Frankia casuarinae	106370	species	5433628	26	7	0.0
Cupriavidus	106589	genus	8611896	27	0	0.0
Cupriavidus necator	106590	species	11656048	22	9	0.0
Ensifer	106591	genus	6094027	1	0	0.0
Ensifer adhaerens	106592	species	14690474	15	8	0.0
Thioalkalivibrio	106633	genus	3741211	1	0	0.0
Thioalkalivibrio versutus	106634	species	2969361	5	2	0.0
Acinetobacter guillouiae	106649	species	4648418	3	3	0.0
Acinetobacter nosocomialis	106654	species	3824973	2	2	0.0
Tenacibaculum maritimum	107401	species	3435971	1	0	0.0
Methylomonas sp. LW13	107637	species	5233523	11	3	0.0
Acinetobacter schindleri	108981	species	19805411	7	4	0.0
Rickettsia monacensis	109232	species	1353450	1	0	0.0
Halothiobacillus	109262	genus	2582886	4	0	0.0
Leptotrichia trevisanii	109328	species	8459945	622	19	0.0
Wolbachia endosymbiont of Drosophila mauritiana	109663	species	2547057	3	0	0.0
Lactobacillus jensenii	109790	species	3281968	1	0	0.0
Mycolicibacterium vanbaalenii	110539	species	6491865	2	0	0.0
Synechococcus sp. CC9605	110662	species	2510659	2	1	0.0
Leifsonia	110932	genus	2635288	1	0	0.0
Rathayibacter festucae	110937	species	4359758	34	9	0.0
Actinomyces radicidentis	111015	species	3051613	1439	257	0.0
Stanieria cyanosphaera PCC 7437	111780	leaf	5544990	7	4	0.0
Leptolyngbya sp. PCC 7376	111781	species	5125950	2	0	0.0
Chryseobacterium joostei	112234	species	4890621	1	0	0.0
Streptococcus australis	113107	species	4090101	803	107	0.0
Pediococcus inopinatus	114090	species	2312041	2	0	0.0
Candidatus Carsonella	114185	genus	163199	1	0	0.0
Candidatus Carsonella ruddii	114186	species	163199	1	0	0.0
Desulfurococcales	114380	order	1482130	1	0	0.0
Mogibacterium diversum	114527	species	1815831	73	14	0.0
Haloferax alexandrinus	114529	species	3706983	4	3	0.0
Bradyrhizobium sp. ORS 278	114615	species	7456587	12	6	0.0
Alkaliphilus	114627	genus	4026562	2	0	0.0
Mycoplasma columbinasale	114880	species	849456	1	0	0.0
Mycoplasma columbinum	114881	species	776661	2	1	0.0
Mycoplasma maculosum	114885	species	919297	2	2	0.0
Halomonas hydrothermalis	115561	species	3933432	6	2	0.0
Leuconostoc gelidum subsp. gasicomitatum	115778	subspecies	1924384	2	1	0.0
Bradyrhizobium sp. ORS 285	115808	species	7797098	6	3	0.0
Micropruina	116071	genus	0	21	0	0.0
Caloranaerobacter azorensis	116090	species	2539490	6	1	0.0
Pseudoalteromonas sp. A25	116092	species	4737839	1	1	0.0
Streptomyces coeruleorubidus	116188	species	9335698	26	7	0.0
Flavobacteriia	117743	class	2877361	12	0	0.0
Sphingobacteriia	117747	class	5001562	6	0	0.0
Desulfurellaceae	117942	family	1694430	1	0	0.0
Chrysiogenetes	118001	class	2928377	2	0	0.0
Methanobacterium congolense	118062	species	2469575	11	2	0.0
Buchnera aphidicola (Schlechtendalia chinensis)	118110	leaf	607835	1	1	0.0
Pleurocapsa sp. PCC 7327	118163	leaf	4986817	1	1	0.0
Brucellaceae	118882	family	4081310	1	0	0.0
Sulfolobaceae	118883	family	2490348	4	0	0.0
Deinococcales	118964	order	3978081	81	0	0.0
Coxiellaceae	118968	family	2072642	3	0	0.0
Legionellales	118969	order	7707876	1	0	0.0
Methylobacteriaceae	119045	family	7385556	14	0	0.0
Burkholderiaceae	119060	family	8055234	57	0	0.0
Hydrogenophilales	119069	order	0	3	0	0.0
Aerococcus sanguinicola	119206	species	2033849	5	1	0.0
Cupriavidus metallidurans	119219	species	6913352	34	6	0.0
Pseudothermotoga thermarum	119394	species	2039943	1	0	0.0
Syntrophobacter fumaroxidans	119484	species	4990251	5	0	0.0
Streptococcus dysgalactiae subsp. equisimilis	119602	subspecies	22009311	10	0	0.0
Bacillus sonorensis	119858	species	4832293	5	0	0.0
Acidithiobacillus	119977	genus	3119226	2	0	0.0
Propionibacterium australiense	119981	species	3044331	220	29	0.0
Sphingobium cloacae	120107	species	4547566	13	6	0.0
Methylocella	120652	genus	4305430	1	0	0.0
Treponema sp. OMZ 804	120683	species	2980180	347	272	0.0104559
Pyrobaculum arsenaticum	121277	species	2121076	1	0	0.0
Pseudarthrobacter sulfonivorans	121292	species	5056151	16	3	0.0
Pannonibacter phragmitetus	121719	species	5530656	11	6	0.0
Pectobacterium	122277	genus	5767150	4	0	0.0
Pseudomonas psychrophila	122355	species	5313922	6	0	0.0
Thermococcus sp. P6	122420	species	1522818	1	1	0.0
Neisseria meningitidis MC58	122586	leaf	2272360	3	0	0.0
Neisseria meningitidis Z2491	122587	leaf	2184406	5	0	0.0
Persephonella marina EX-H1	123214	leaf	1983966	1	0	0.0
Frederiksenia canicola	123824	species	2136304	2	0	0.0
Bordetella trematum	123899	species	17741071	40	1	0.0
Roseomonas	125216	genus	0	5	0	0.0
Ornithinimicrobium	125287	genus	0	32	0	0.0
