name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Aerococcus christensenii	87541	species	1634920	19	11	0.0
Burkholderia multivorans	87883	species	10170089	389	70	0.0
Treponema primitia	88058	species	4059867	4	0	0.0
Modestobacter	88138	genus	0	1	0	0.0
Caulobacter segnis	88688	species	4655622	88	0	0.0
Neisseria elongata subsp. glycolytica	88719	subspecies	2249415	245	0	0.0
Natrinema versiforme	88724	species	4674473	53	36	0.0
Mycobacterium phage TM4	88870	leaf	52797	1	0	0.0
Lactobacillus acidipiscis	89059	species	2607423	11	10	0.0
[Clostridium] hiranonis	89152	species	2521899	100	71	0.0
[Clostridium] hylemonae	89153	species	3833740	1	0	0.0
Corynebacterium terpenotabidum	89154	species	2751233	4	0	0.0
Ruegeria pomeroyi	89184	species	4601048	1	0	0.0
Cytophagaceae	89373	family	5513721	1	0	0.0
Gluconacetobacter	89583	genus	7914538	2	0	0.0
Hymenobacter	89966	genus	5252070	10	0	0.0
Oligella urethralis	90245	species	2511315	5	5	0.0
Xanthomonas gardneri	90270	species	11041650	78	7	0.0
Salmonella enterica subsp. enterica serovar Typhi	90370	leaf	549332226	3	1	0.0
Salmonella enterica subsp. enterica serovar Typhimurium	90371	leaf	295370567	1	1	0.0
Gallionellaceae	90627	family	3127780	3	0	0.0
Staphylococcaceae	90964	family	5113878	8	0	0.0
Bacilli	91061	class	4004361	44	0	0.0
Enterobacterales	91347	order	9150247	70	0	0.0
Campylobacter hyointestinalis subsp. hyointestinalis	91352	subspecies	1758980	34	1	0.0
Candidatus Paracaedibacter acanthamoebae	91604	species	2485110	19	14	0.0
Candidatus Portiera aleyrodidarum	91844	species	709276	5	1	0.0
Legionella pneumophila subsp. pneumophila	91891	subspecies	55752264	40	2	0.0
Legionella pneumophila subsp. fraseri	91892	subspecies	31791655	10	2	0.0
Asaia	91914	genus	3198265	1	0	0.0
Mycoplasma anseris	92400	species	750009	6	4	0.0
Mycoplasma cloacale	92401	species	1349061	19	12	0.0
Streptomyces malaysiensis	92644	species	21414977	282	38	0.0
[Brevibacterium] flavum	92706	species	3340941	15	0	0.0
Aquabacterium	92793	genus	0	3	0	0.0
Ketogulonicigenium	92944	genus	3282752	1	0	0.0
Ketogulonicigenium vulgare	92945	species	3282752	76	7	0.0
Ketogulonicigenium robustum	92947	species	2713835	20	16	0.0
Prochlorococcus marinus str. MIT 9215	93060	leaf	1738790	13	0	0.0
Sphingomonas koreensis	93064	species	4819238	46	28	0.0
Pandoraea	93217	genus	5429298	18	4	0.0
Pandoraea apista	93218	species	27664360	212	22	0.0
Pandoraea norimbergensis	93219	species	6167370	59	26	0.0
Pandoraea pnomenusa	93220	species	5429298	189	17	0.0
Pandoraea pulmonicola	93221	species	5867621	55	30	0.0
Pandoraea sputorum	93222	species	11486120	54	0	0.0
Edwardsiella hoshinae	93378	species	3811650	29	17	0.0
Fervidobacterium pennivorans	93466	species	2166381	23	13	0.0
Roseateles	93681	genus	0	4	0	0.0
Roseivivax	93682	genus	0	1	0	0.0
Shewanella japonica	93973	species	4975677	10	8	0.0
Shewanella sp. ANA-3	94122	species	5251146	11	6	0.0
Ramlibacter tataouinensis	94132	species	4070193	99	54	0.0
Dyadobacter fermentans	94254	species	6967790	1	0	0.0
Bordetella petrii	94624	species	5287950	85	59	0.0
Methanosarcinales	94695	order	3916698	2	0	0.0
Burkholderia stabilis	95485	species	16249051	110	42	0.0
Burkholderia cenocepacia	95486	species	7744804	459	102	0.0
Methylomicrobium buryatense	95641	species	4998879	35	19	0.0
Candidatus Saccharibacteria	95818	phylum	0	308	295	0.0
Cupriavidus oxalaticus	96344	species	15265584	166	72	0.0
Flavobacterium psychrophilum	96345	species	2803807	22	13	0.0
Desulfococcus oleovorans Hxd3	96561	leaf	3944167	42	34	0.0
Thauera chlorobenzoica	96773	species	3735506	85	38	0.0
Vitreoscilla sp. C1	96942	species	2610419	11	8	0.0
Ruegeria	97050	genus	4601048	1	0	0.0
Halobacteriovorax marinus	97084	species	3437906	15	2	0.0
Acetomicrobium mobile	97477	species	2160700	3	0	0.0
arsenite-oxidising bacterium NT-25	97707	species	4737957	35	0	0.0
Bacillus sp. OxB-1	98228	species	3594618	36	21	0.0
Buchnera aphidicola (Schizaphis graminum)	98794	leaf	653353	7	4	0.0
Buchnera aphidicola (Tuberolachnus salignus)	98804	leaf	430464	7	4	0.0
Tetrasphaera	99479	genus	0	2	0	0.0
Calothrix sp. PCC 7507	99598	species	7023215	18	10	0.0
Streptococcus dysgalactiae subsp. dysgalactiae	99822	subspecies	2201894	24	5	0.0
Austwickia chelonae	100225	species	3631970	91	61	0.0
Streptomyces coelicolor A3(2)	100226	leaf	17722511	243	7	0.0
Chloroherpeton thalassium	100716	species	3293456	2	0	0.0
Wolbachia endosymbiont of Onchocerca ochengi	100901	species	957990	9	0	0.0
Rhodococcus jostii RHA1	101510	leaf	9702737	109	46	0.0
Burkholderia ubonensis	101571	species	7189071	246	53	0.0
Collinsella	102106	genus	0	10	0	0.0
Desulfallas gibsoniae	102134	species	4855529	2	0	0.0
Gloeocapsa	102231	genus	0	1	0	0.0
Helicobacter pylori J166	102611	leaf	1650561	4	1	0.0
Helicobacter pylori NCTC 11637 = CCUG 17874 = ATCC 43504	102618	leaf	1680937	3	0	0.0
Streptococcus infantarius	102684	species	2008249	10	0	0.0
Nostoc sp. PCC 7120 = FACHB-418	103690	species	7211789	15	7	0.0
Actinosynnema pretiosum subsp. pretiosum	103721	subspecies	8340266	189	16	0.0
Saccharothrix espanaensis	103731	species	9360653	2	0	0.0
Saccharothrix syringae	103733	species	10929570	238	150	0.0
Pseudomonas syringae pv. actinidiae	103796	leaf	39958995	31	2	0.0
Rhodococcus pyridinivorans	103816	species	5590512	134	31	0.0
Bordetella hinzii	103855	species	63864402	398	46	0.0
Pseudomonas frederiksbergensis	104087	species	18923076	88	53	0.0
Acetobacter tropicalis	104102	species	4139662	11	8	0.0
Tenacibaculum	104267	genus	3435971	2	0	0.0
Tenacibaculum mesophilum	104268	species	3358580	9	8	0.0
Microbacterium foliorum	104336	species	7186924	132	64	0.0
Serratia sp. ATCC 39006	104623	species	9943513	41	0	0.0
Helicobacter suis	104628	species	1694897	11	9	0.0
Lactobacillus frumenti	104955	species	1752928	8	6	0.0
Ralstonia mannitolilytica	105219	species	14753983	171	17	0.0
Nitrosococcus watsonii C-113	105559	leaf	3373286	40	28	0.0
Methylibium petroleiphilum	105560	species	4643639	4	0	0.0
Pelistega	106146	genus	0	1	0	0.0
Frankia casuarinae	106370	species	5433628	97	66	0.0
Cupriavidus	106589	genus	8611896	36	1	0.0
Cupriavidus necator	106590	species	11656048	109	37	0.0
Ensifer	106591	genus	6094027	2	0	0.0
Ensifer adhaerens	106592	species	14690474	113	55	0.0
Thioalkalivibrio	106633	genus	3741211	27	0	0.0
Thioalkalivibrio versutus	106634	species	2969361	60	38	0.0
Acinetobacter bereziniae	106648	species	4509124	17	9	0.0
Acinetobacter guillouiae	106649	species	4648418	21	15	0.0
Acinetobacter nosocomialis	106654	species	3824973	55	21	0.0
Tenacibaculum maritimum	107401	species	3435971	10	0	0.0
Methylomonas sp. LW13	107637	species	5233523	40	24	0.0
Opitutus terrae	107709	species	5957605	2	0	0.0
Buchnera aphidicola str. APS (Acyrthosiphon pisum)	107806	leaf	655725	2	0	0.0
Thioalkalivibrio paradoxus	108010	species	3756729	2	0	0.0
Acinetobacter ursingii	108980	species	3568996	10	6	0.0
Acinetobacter schindleri	108981	species	19805411	25	16	0.0
Rickettsia monacensis	109232	species	1353450	6	5	0.0
Halothiobacillus	109262	genus	2582886	1	0	0.0
Equine foamy virus	109270	species	12035	1	1	0.0
Leptotrichia trevisanii	109328	species	8459945	523	69	0.0
Wolbachia endosymbiont of Drosophila mauritiana	109663	species	2547057	23	0	0.0
Lactobacillus jensenii	109790	species	3281968	17	14	0.0
Sinorhizobium medicae	110321	species	6817576	1	0	0.0
Mycolicibacterium vanbaalenii	110539	species	6491865	5	0	0.0
Synechococcus sp. CC9605	110662	species	2510659	16	8	0.0
Rathayibacter festucae	110937	species	4359758	143	63	0.0
Actinomyces radicidentis	111015	species	3051613	3560	2579	0.0
Stanieria cyanosphaera PCC 7437	111780	leaf	5544990	22	13	0.0
Leptolyngbya sp. PCC 7376	111781	species	5125950	6	3	0.0
Chryseobacterium joostei	112234	species	4890621	24	16	0.0
Streptococcus australis	113107	species	4090101	153	106	0.0
Geoglobus ahangari	113653	species	1770093	10	4	0.0
Pediococcus inopinatus	114090	species	2312041	17	7	0.0
Candidatus Carsonella	114185	genus	163199	1	0	0.0
Candidatus Carsonella ruddii	114186	species	163199	2	1	0.0
Mogibacterium diversum	114527	species	1815831	910	711	0.0
Haloferax alexandrinus	114529	species	3706983	56	15	0.0
Bradyrhizobium sp. ORS 278	114615	species	7456587	98	56	0.0
Methylobacterium nodulans	114616	species	8839022	4	0	0.0
Alkaliphilus	114627	genus	4026562	1	0	0.0
Mycoplasma columbinasale	114880	species	849456	4	3	0.0
Mycoplasma columbinum	114881	species	776661	2	1	0.0
Mycoplasma maculosum	114885	species	919297	7	6	0.0
Pasteurella multocida subsp. septica	115545	subspecies	4797955	24	0	0.0
Halomonas hydrothermalis	115561	species	3933432	41	25	0.0
Chlamydia pneumoniae AR39	115711	leaf	1229853	1	0	0.0
Leuconostoc gelidum subsp. gasicomitatum	115778	subspecies	1924384	13	7	0.0
Bradyrhizobium sp. ORS 285	115808	species	7797098	111	55	0.0
Vibrio phage nt-1	115992	leaf	247511	3	0	0.0
Micropruina	116071	genus	0	2	0	0.0
Caloranaerobacter azorensis	116090	species	2539490	157	110	0.0
Pseudoalteromonas sp. A25	116092	species	4737839	10	9	0.0
Streptomyces coeruleorubidus	116188	species	9335698	166	90	0.0
Flavobacteriia	117743	class	2877361	8	0	0.0
Sphingobacteriia	117747	class	5001562	4	0	0.0
Desulfurellaceae	117942	family	1694430	1	0	0.0
Chrysiogenetes	118001	class	2928377	1	0	0.0
Methanobacterium congolense	118062	species	2469575	40	29	0.0
Buchnera aphidicola (Diuraphis noxia)	118101	leaf	636266	1	1	0.0
Buchnera aphidicola (Rhopalosiphum maidis)	118109	leaf	642929	5	2	0.0
Buchnera aphidicola (Schlechtendalia chinensis)	118110	leaf	607835	2	2	0.0
Pleurocapsa sp. PCC 7327	118163	leaf	4986817	37	12	0.0
Brucellaceae	118882	family	4081310	6	0	0.0
Deinococcales	118964	order	3978081	22	0	0.0
Legionellales	118969	order	7707876	4	0	0.0
Rhodobiaceae	119043	family	3914745	1	0	0.0
Filomicrobium	119044	genus	0	2	0	0.0
Methylobacteriaceae	119045	family	7385556	23	0	0.0
Burkholderiaceae	119060	family	8055234	81	0	0.0
Aerococcus sanguinicola	119206	species	2033849	21	11	0.0
Cupriavidus metallidurans	119219	species	6913352	192	53	0.0
Syntrophobacter fumaroxidans	119484	species	4990251	4	0	0.0
Rhodobaca	119541	genus	0	2	0	0.0
Streptococcus dysgalactiae subsp. equisimilis	119602	subspecies	22009311	340	10	0.0
Francisella tularensis subsp. holarctica	119857	subspecies	13251988	3	0	0.0
Bacillus sonorensis	119858	species	4832293	54	39	0.0
Acidithiobacillus	119977	genus	3119226	5	0	0.0
Propionibacterium australiense	119981	species	3044331	463	322	0.0
Zymomonas mobilis subsp. mobilis	120045	subspecies	6470200	1	1	0.0
Sphingobium cloacae	120107	species	4547566	48	24	0.0
Streptococcus phage MM1	120574	species	40248	2	0	0.0
Methylocella	120652	genus	4305430	1	0	0.0
Treponema sp. OMZ 804	120683	species	2980180	1206	1095	0.0
Dyadobacter	120831	genus	6967790	3	0	0.0
Roseiflexus	120961	genus	5723298	2	0	0.0
Pseudarthrobacter sulfonivorans	121292	species	5056151	67	38	0.0
Pannonibacter phragmitetus	121719	species	5530656	69	29	0.0
Haloterrigena	121871	genus	5440782	1	0	0.0
Pectobacterium	122277	genus	5767150	10	2	0.0
Pseudomonas psychrophila	122355	species	5313922	30	12	0.0
Thermococcus sp. P6	122420	species	1522818	4	1	0.0
Neisseria meningitidis MC58	122586	leaf	2272360	5	0	0.0
Neisseria meningitidis Z2491	122587	leaf	2184406	2	1	0.0
Persephonella marina EX-H1	123214	leaf	1983966	14	11	0.0
Frederiksenia canicola	123824	species	2136304	3	2	0.0
Bordetella trematum	123899	species	17741071	202	15	0.0
Roseomonas	125216	genus	0	9	0	0.0
Ornithinimicrobium	125287	genus	0	4	0	0.0
Providencia alcalifaciens	126385	species	8033032	18	11	0.0
Mycolicibacterium doricum	126673	species	4029398	44	26	0.0
Thermotoga sp. RQ7	126738	species	1851618	15	3	0.0
Thermotoga sp. RQ2	126740	species	1877693	31	6	0.0
Paenibacillus brasilensis	128574	species	5643381	39	28	0.0
Stenotrophomonas acidaminiphila	128780	species	7799161	131	52	0.0
Erysipelotrichaceae	128827	family	1770425	16	0	0.0
Aerococcus urinaehominis	128944	species	1831400	21	16	0.0
Pseudomonas amygdali pv. morsprunorum	129138	leaf	6445963	13	2	0.0
Geobacillus	129337	genus	3628949	60	31	0.0
Geobacillus subterraneus	129338	species	3474426	32	22	0.0
Xanthomonas oryzae pv. oryzicola	129394	leaf	58073490	16	6	0.0
Pseudocowpox virus	129726	species	145289	1	1	0.0
Amycolatopsis keratiniphila	129921	species	8982090	101	51	0.0
Carboxydothermus hydrogenoformans	129958	species	2401520	1	0	0.0
Kineococcus radiotolerans	131568	species	4956672	17	0	0.0
Desulfomicrobium orale	132132	species	2783374	8	0	0.0
Streptomyces alboniger	132473	species	7962786	130	67	0.0
Rhodococcus jostii	132919	species	9702737	1	0	0.0
Alkalilimnicola	133193	genus	3275944	2	0	0.0
Citrobacter youngae	133448	species	9812511	15	3	0.0
Caldilinea aerophila	133453	species	5144873	2	0	0.0
Olsenella	133925	genus	2051896	7	0	0.0
Olsenella uli	133926	species	2051896	4	0	0.0
Salmonella enterica subsp. enterica serovar Bredeney	134047	leaf	9693068	1	0	0.0
secondary endosymbiont of Heteropsylla cubana	134287	species	1121596	4	3	0.0
Acinetobacter gyllenbergii	134534	species	4091186	12	9	0.0
Paraburkholderia caledonica	134536	species	7211159	64	29	0.0
Paraburkholderia fungorum	134537	species	9058983	75	41	0.0
Spartobacteria	134549	class	0	1	0	0.0
Candidatus Xiphinematobacter	134550	genus	0	1	0	0.0
Mycolicibacterium goodii	134601	species	7105933	119	74	0.0
Opitutaceae	134623	family	5957605	3	0	0.0
Actinoplanes sp. SE50/110	134676	species	18480017	328	5	0.0
Ureaplasma parvum	134821	species	987572	112	43	0.0
Bacillus subtilis subsp. subtilis	135461	subspecies	104112375	7	1	0.0
Nocardia cyriacigeorgica	135487	species	6194645	212	96	0.0
Helicobacter apodemus	135569	species	2067954	14	10	0.0
Chromatiales	135613	order	3742874	34	0	0.0
Xanthomonadales	135614	order	17217631	55	0	0.0
Cardiobacteriales	135615	order	1389350	6	0	0.0
Piscirickettsiaceae	135616	family	2536296	3	0	0.0
Methylococcales	135618	order	4384317	6	0	0.0
Oceanospirillales	135619	order	2628861	25	0	0.0
Oceanospirillaceae	135620	family	4135004	1	0	0.0
Pseudomonadaceae	135621	family	8873413	69	0	0.0
Alteromonadales	135622	order	4750860	8	0	0.0
Vibrionales	135623	order	5610112	8	0	0.0
Aeromonadales	135624	order	5684342	14	0	0.0
Pasteurellales	135625	order	2528486	1	0	0.0
Sphingobium amiense	135719	species	4773922	39	21	0.0
Candidatus Phytoplasma ziziphi	135727	species	750803	17	15	0.0
Paracoccus kondratievae	135740	species	4228383	35	20	0.0
Thermocrinis albus	136094	species	1500577	1	0	0.0
Rhizobium sp. TCK	136098	species	4275441	24	4	0.0
Leuconostoc kimchii	136609	species	2101787	10	0	0.0
Corynebacterium testudinoris	136857	species	2721226	34	22	0.0
Serratia quinivorans	137545	species	10669693	53	12	0.0
Weissella cibaria	137591	species	22003410	50	13	0.0
Azospirillum sp. B510	137722	leaf	7599738	129	42	0.0
Candidatus Hamiltonella defensa	138072	species	1739504	1	0	0.0
Serratia symbiotica	138074	species	1762765	14	8	0.0
Desulfitobacterium hafniense Y51	138119	leaf	5727534	64	13	0.0
Blastococcus saxobsidens	138336	species	4875340	6	0	0.0
Curtobacterium flaccumfaciens pv. flaccumfaciens	138532	leaf	3933752	93	50	0.0
Mesoplasma lactucae	138853	species	1674858	2	0	0.0
Potato latent virus	138982	species	7890	2	2	0.0
Dietzia psychralcaliphila	139021	species	3904836	65	44	0.0
Isoptericola variabilis	139208	species	3307740	13	0	0.0
Geovibrio thiophilus	139438	species	2997552	43	33	0.0
Oleiphilus messinensis	141451	species	6379281	21	11	0.0
Photorhabdus laumondii subsp. laumondii	141679	subspecies	16913200	41	2	0.0
Thermomonas	141948	genus	0	1	0	0.0
Mycoplasma phocicerebrale	142649	species	740800	21	11	0.0
Mycoplasma phocirhinis	142650	species	865472	3	1	0.0
Mycoplasma phocidae	142651	species	814478	4	3	0.0
Methanotrichaceae	143067	family	2798839	1	0	0.0
Salmonella enterica subsp. enterica serovar Tennessee	143221	leaf	29179437	1	0	0.0
Filifactor alocis	143361	species	1931012	13	0	0.0
Fusobacterium necrophorum subsp. funduliforme	143387	subspecies	6710481	3610	2647	0.0
Fusobacterium necrophorum subsp. necrophorum	143388	subspecies	2678415	315	119	0.0
[Eubacterium] sulci	143393	species	1739380	22	0	0.0
Methanothermobacter	145260	genus	1695256	5	0	0.0
Methanothermobacter wolfeii	145261	species	1686891	9	4	0.0
Dermacoccaceae	145357	family	2785024	3	0	0.0
Bogoriellaceae	145358	family	0	1	0	0.0
Staphylococcus hominis subsp. hominis	145391	subspecies	2253412	20	6	0.0
Rathayibacter toxicus	145458	species	4674320	36	16	0.0
Mycolicibacterium boenickei	146017	species	6585921	48	36	0.0
Acetobacter orientalis	146474	species	3214967	8	4	0.0
Thermosynechococcus elongatus	146786	species	2593857	1	0	0.0
Corynebacterium simulans	146827	species	5336673	56	23	0.0
Prochlorococcus marinus str. AS9601	146891	leaf	1669886	13	2	0.0
Salinibacter ruber	146919	species	3710123	111	57	0.0
Streptomyces parvulus	146923	species	7766531	132	75	0.0
Azospira	146937	genus	3806980	8	0	0.0
Azospira oryzae	146939	species	3806980	3	0	0.0
Thermobispora	147067	genus	4189976	11	0	0.0
Thiomicrospira cyclica	147268	species	1932455	1	0	0.0
Paenibacillus larvae subsp. larvae	147375	subspecies	17659048	71	22	0.0
Staphylococcus saprophyticus subsp. saprophyticus	147452	subspecies	2610800	3	1	0.0
Staphylococcus sciuri subsp. sciuri	147467	subspecies	2811859	21	10	0.0
Paracoccus yeei	147645	species	18808488	231	32	0.0
Lactobacillus iners	147802	species	9837065	242	61	0.0
Paraburkholderia phymatum	148447	species	8676562	4	0	0.0
Sulfuricurvum kujiense	148813	species	2819357	3	0	0.0
Lactobacillus kunkeei	148814	species	1614522	31	22	0.0
Streptococcus equi subsp. equi	148942	subspecies	2253416	78	0	0.0
Streptococcus urinalis	149016	species	2144000	20	14	0.0
Salmonella enterica subsp. enterica serovar Enteritidis	149539	leaf	256505626	3	1	0.0
Massilia	149698	genus	0	21	0	0.0
Marinitoga piezophila	149715	species	2244793	1	0	0.0
Yersinia enterocolitica subsp. enterocolitica	150052	subspecies	9106428	11	0	0.0
Yersinia enterocolitica subsp. palearctica	150053	subspecies	9154792	15	0	0.0
Streptococcus lutetiensis	150055	species	1975547	25	3	0.0
Staphylococcus fleurettii	150056	species	2527550	17	11	0.0
Shewanella livingstonensis	150120	species	4839879	9	8	0.0
Blastomonas	150203	genus	0	1	0	0.0
Anoxybacillus	150247	genus	2846746	7	0	0.0
Vibrio antiquarius	150340	species	5089025	16	1	0.0
Pseudoalteromonas ruthenica	151081	species	4117705	8	5	0.0
Cupriavidus campinensis	151783	species	6739136	90	52	0.0
Starkeya	152053	genus	4765023	1	0	0.0
Stappia	152161	genus	0	2	0	0.0
Pigmentiphaga	152267	genus	0	3	0	0.0
Bacillus litoralis	152268	species	5230624	45	31	0.0
Pseudoalteromonas issachenkonii	152297	species	8264159	22	0	0.0
Lactobacillus parabuchneri	152331	species	2726576	17	15	0.0
Burkholderia ambifaria	152480	species	11349840	10	0	0.0
Burkholderia dolosa	152500	species	6409095	61	3	0.0
Sphingomonas melonis	152682	species	4196755	39	1	0.0
Corynebacterium efficiens	152794	species	3219505	3	0	0.0
Kozakia baliensis	153496	species	6599181	48	16	0.0
Nitrosomonas sp. AL212	153948	species	3337023	18	7	0.0
Hungatella hathewayi	154046	species	5662031	2	0	0.0
Georgenia	154116	genus	0	19	0	0.0
Staphylococcus lutrae	155085	species	2533115	16	11	0.0
Fusobacterium nucleatum subsp. vincentii	155615	subspecies	2087706	48	11	0.0
Weissella soli	155866	species	1683184	7	3	0.0
Caulobacter vibrioides	155892	species	4029938	185	0	0.0
Xylella fastidiosa subsp. sandyi Ann-1	155920	leaf	2780908	3	2	0.0
Thioflavicoccus	156885	genus	4137521	1	0	0.0
Magnetococcus marinus MC-1	156889	leaf	4719581	44	39	0.0
Corynebacterium imitans	156978	species	5130927	85	0	0.0
[Mannheimia] succiniciproducens	157673	species	2314078	1	0	0.0
Leptotrichia wadei	157687	species	7256290	165	51	0.0
Leptotrichia hofstadii	157688	species	2604381	80	48	0.0
Leptotrichia shahii	157691	species	2161166	54	29	0.0
Leptotrichia goodfellowii	157692	species	2290729	105	75	0.0
Kushneria marisflavi	157779	species	3667185	24	15	0.0
Pseudomonas parafulva	157782	species	14986882	129	8	0.0
Pseudomonas cremoricolorata	157783	species	4780403	28	15	0.0
Sulfolobus islandicus rod-shaped virus 1	157898	species	32308	1	1	0.0
Cellulosimicrobium	157920	genus	0	11	0	0.0
Streptococcus phage SM1	157924	species	34692	1	1	0.0
Chromohalobacter salexigens	158080	species	3696649	6	0	0.0
Sphaerochaeta globosa str. Buddy	158189	leaf	3316466	65	32	0.0
Sphaerochaeta pleomorpha str. Grapes	158190	leaf	3590853	40	14	0.0
Hahella chejuensis	158327	species	7215267	2	0	0.0
Hahella	158481	genus	7215267	1	0	0.0
Novosphingobium resinovorum	158500	species	6918128	64	43	0.0
Bifidobacterium scardovii	158787	species	3158347	4	0	0.0
Cedecea neteri	158822	species	19970488	87	40	0.0
Cedecea lapagei	158823	species	4778444	19	9	0.0
Enterobacter hormaechei	158836	species	14383200	113	18	0.0
Leminorella richardii	158841	species	7952548	14	0	0.0
Megamonas	158846	genus	0	2	0	0.0
Megamonas hypermegale	158847	species	2230342	57	36	0.0
Providencia rustigianii	158850	species	7778244	30	5	0.0
Collimonas fungivorans	158899	species	5186898	64	20	0.0
Dechloromonas aromatica RCB	159087	leaf	4501104	55	35	0.0
Roseibacterium elongatum	159346	species	3555109	4	0	0.0
Enterococcus gilvus	160453	species	3945324	18	8	0.0
Pseudomonas putida KT2440	160488	leaf	6181873	12	1	0.0
Xylella fastidiosa 9a5c	160492	leaf	2731750	5	0	0.0
Acidihalobacter prosperus	160660	species	3566941	39	20	0.0
Raoultella	160674	genus	5398151	9	1	0.0
Agrobacterium larrymoorei	160699	species	5259126	25	15	0.0
Sphingomonas wittichii	160791	species	5915246	2	0	0.0
Paenibacillus borealis	160799	species	8156808	43	17	0.0
Planococcus antarcticus	161360	species	3804624	1	0	0.0
Pseudoalteromonas phenolica	161398	species	4868993	5	3	0.0
Anaeromyxobacter	161492	genus	5021404	11	0	0.0
Anaeromyxobacter dehalogenans	161493	species	5021404	6	0	0.0
Corynebacterium phocae	161895	species	2791883	21	15	0.0
Corynebacterium camporealensis	161896	species	4901839	54	0	0.0
Corynebacterium singulare	161899	species	2830519	25	14	0.0
Haliangium	162027	genus	9446314	2	0	0.0
Paenibacillus naphthalenovorans	162209	species	5200139	62	47	0.0
Peptoniphilus	162289	genus	0	16	0	0.0
Microbacterium hominis	162426	species	3624793	95	66	0.0
Oerskovia	162491	genus	0	2	0	0.0
Glutamicibacter creatinolyticus	162496	species	3309128	86	54	0.0
Thermococcus cleftensis	163003	species	1950313	14	6	0.0
Wolbachia endosymbiont of Drosophila melanogaster	163164	species	1267782	18	0	0.0
Virgibacillus necropolis	163877	species	4337422	32	18	0.0
Blattabacterium punctulatus	164514	species	611038	36	2	0.0
Blattabacterium clevelandi	164516	species	620771	10	2	0.0
Weissella koreensis	165096	species	1441470	7	1	0.0
Lentzea	165301	genus	0	3	0	0.0
Sphingobium	165695	genus	4589609	30	5	0.0
Novosphingobium	165696	genus	4682996	12	0	0.0
Sphingopyxis	165697	genus	3373713	6	0	0.0
Anaerococcus	165779	genus	1998633	16	0	0.0
Sporanaerobacter	165812	genus	0	2	0	0.0
Synechococcus sp. WH 8109	166314	species	2111515	22	16	0.0
Roseburia intestinalis	166486	species	4493348	5	0	0.0
Lymantria xylina nucleopolyhedrovirus	166921	species	156344	2	2	0.0
Bradyrhizobium sp. ORS 3257	167468	species	8156021	69	29	0.0
Prochlorococcus marinus subsp. marinus str. CCMP1375	167539	leaf	1751080	16	15	0.0
Prochlorococcus marinus str. MIT 9515	167542	leaf	1704176	14	11	0.0
Prochlorococcus marinus str. MIT 9301	167546	leaf	1641879	18	8	0.0
Prochlorococcus marinus str. NATL1A	167555	leaf	1864731	12	6	0.0
Ilyobacter polytropus	167642	species	3132314	4	0	0.0
Colwellia psychrerythraea 34H	167879	leaf	5373180	21	18	0.0
Laribacter	168470	genus	3169329	5	0	0.0
Laribacter hongkongensis	168471	species	3169329	85	0	0.0
Hydrogenobaculum	168657	genus	0	3	0	0.0
Salinispora	168694	genus	5484846	5	0	0.0
Salinispora tropica	168695	species	5183331	5	0	0.0
Salinispora arenicola	168697	species	5786361	2	0	0.0
Escherichia coli O127:H6	168807	leaf	9641111	6	3	0.0
Thalassospira	168934	genus	4768950	7	0	0.0
Citricoccus	169133	genus	0	12	0	0.0
Novosphingobium tardaugens	169176	species	4358096	1	0	0.0
Corynebacterium aurimucosum	169292	species	2819226	1	0	0.0
Wolbachia endosymbiont of Folsomia candida	169402	species	1801626	12	9	0.0
Paraburkholderia terricola	169427	species	7118039	87	56	0.0
Paraburkholderia hospita	169430	species	22344267	156	19	0.0
Clostridium saccharobutylicum	169679	species	5107814	218	4	0.0
Paenibacillus stellifer	169760	species	5658798	39	28	0.0
Mycobacterium lacus	169765	species	5092988	51	30	0.0
Staphylococcus pettenkoferi	170573	species	2502360	12	9	0.0
Vibrio chagasii	170679	species	5549357	5	4	0.0
Caloranaerobacter	171003	genus	0	6	0	0.0
Streptococcus pneumoniae R6	171101	leaf	2038615	1	0	0.0
Mycoplasma anatis	171279	species	1934335	18	12	0.0
Mycoplasma citelli	171281	species	1242365	9	5	0.0
Mycoplasma columborale	171282	species	966675	13	7	0.0
Mycoplasma cynos	171284	species	998123	6	4	0.0
Mycoplasma glycophilum	171285	species	973410	5	2	0.0
Tistrella mobilis	171437	species	6512983	4	0	0.0
Bacteroidales	171549	order	4023340	16	0	0.0
Rikenellaceae	171550	family	6933543	1	0	0.0
Porphyromonadaceae	171551	family	2657841	2	0	0.0
Thermodesulfatator indicus	171695	species	2322224	1	0	0.0
Sulfuriferula plumbiphila	171865	species	3452774	39	26	0.0
Rothia aeria	172042	species	2588680	47	39	0.0
Elizabethkingia miricola	172045	species	12885116	63	12	0.0
Paenibacillus kribbensis	172713	species	5778702	30	22	0.0
Methylocystis rosea	173366	species	8005139	77	46	0.0
Candidatus Kuenenia stuttgartiensis	174633	species	8741085	61	24	0.0
Ramlibacter	174951	genus	4070193	6	0	0.0
Lentibacillus	175304	genus	0	1	0	0.0
Pseudoalteromonas agarivorans	176102	species	4544962	17	2	0.0
Staphylococcus epidermidis ATCC 12228	176280	leaf	2564615	1	0	0.0
Lactobacillus malefermentans	176292	species	2087401	11	10	0.0
Agrobacterium fabrum str. C58	176299	leaf	5674258	27	6	0.0
